contratto_cod|codice_ordine_sap|tipo_contratto|codice_opec|data_firma|net_amount|causale_annullamento|data_annullamento|codice_agente|status_quote|creazione_dta
Y04157342||Facile|H05XKPKJ|1/19/2022|918.55|||3860|Scatto Bloccato|9/20/2022
Y04138042||Facile|DGPRGAAF|1/19/2022|844.95|||9122|Scatto Bloccato|9/20/2022
Y04158612||Facile|FZYTZAAZ|1/19/2022|6480.9|||6282|In attesa scatto|9/20/2022
Y04155612||Facile|H02M56TT|1/19/2022|1098|||10565|Scatto Bloccato|9/20/2022
Y04134722||Facile|BY2UVAAV|1/19/2022|1565.95|||3063|Scatto Bloccato|9/20/2022
Y04166092||Facile|H049BF32|1/20/2022|1124.95|||6790|Scatto Bloccato|9/20/2022
Y04000142||Facile|BY03PAAP|1/19/2022|3742.75|||8871|Scatto Bloccato|9/20/2022
Y04161332||Facile|B46GBAAA|1/19/2022|6769|||9545|Scatto Bloccato|9/20/2022
Y04099162||Facile|DAVYYAAY|1/19/2022|1459.85|||8261|Scatto Bloccato|9/20/2022
Y04155622||Facile|EJ08YAAY|1/19/2022|1351.9|||1439|Scatto Bloccato|9/20/2022
Y04166752||Facile|H06Z9V00|1/20/2022|1098|||6790|Scatto Bloccato|9/20/2022
Y04153612||Facile|B2A01AA1|1/19/2022|948|||1076|Scatto Bloccato|9/20/2022
Y04155162||Facile|DHGWRAAR|1/19/2022|3027|||1424|In attesa scatto|9/20/2022
Y04159582||Facile|BWENYAAX|1/19/2022|4750.9|||6790|Scatto Bloccato|9/20/2022
Y04111422||Facile|AB7H2AA1|1/19/2022|1796|||9364|Scatto Bloccato|9/20/2022
Y04167352||Facile|H04FJ3WW|1/20/2022|3297|||6282|Scatto Bloccato|9/20/2022
Y04195112||Facile|H02KEUFF|1/20/2022|2098|||10615|Scatto Bloccato|9/21/2022
Y04196762||Facile|H07H5HTS|1/20/2022|648|||11141|Scatto Bloccato|9/21/2022
Y04191682||Facile|BT5NDAAB|1/20/2022|9401|||9274|Scatto Bloccato|9/21/2022
Y04136302||Facile|H01KKZ55|1/20/2022|1532.45|||2917|Scatto Bloccato|9/21/2022
Y04169662||Facile|H004S944|1/20/2022|1011.35|||10565|In attesa scatto|9/21/2022
Y04030422||Facile|H01VZSGF|1/20/2022|1227.9|||3666|Scatto Bloccato|9/21/2022
Y03918422||Facile|H048KN0Z|1/20/2022|1947|||9736|Scatto Bloccato|9/21/2022
Y04191052||Facile|ERGR1AA0|1/20/2022|1641|||12236|Scatto Bloccato|9/21/2022
Y04170752||Facile|DN2XTAAT|1/20/2022|2952.45|||2721|Scatto Bloccato|9/21/2022
Y04201392||Facile|GM7MRAAP|1/20/2022|2597|||6444|Scatto Bloccato|9/21/2022
Y04094122||Facile|DFDWGAAG|1/20/2022|6648|||8005|Scatto Bloccato|9/21/2022
Y04191372||Facile|ASJDSAAR|1/20/2022|6872.45|||1025|In attesa scatto|9/21/2022
Y04171032||Facile|AUPMZAAY|1/20/2022|1098|||2721|Scatto Bloccato|9/21/2022
Y04171362||Facile|H07H5HDB|1/20/2022|1227|||10425|Scatto Bloccato|9/21/2022
Y04193332||Facile|AK696AA6|1/20/2022|2995|||8535|Scatto Bloccato|9/21/2022
Y04193892||Facile|AXRA6AA5|1/20/2022|1198|||7877|Scatto Bloccato|9/21/2022
Y04004932||Facile|DHZYKAAK|1/20/2022|878|||992|Scatto Bloccato|9/21/2022
Y04164642||Facile|B5NW3AA3|1/21/2022|2543.75|||12545|Scatto Bloccato|9/21/2022
Y04029722||Facile|H050JV33|1/20/2022|3033.17|||12055|In attesa scatto|9/21/2022
Y04194372||Facile|DBZBPAAN|1/20/2022|1128|||6163|Scatto Bloccato|9/21/2022
Y04105782||Facile|EYEDNAAM|1/20/2022|1124.95|||12055|Scatto Bloccato|9/21/2022
Y04158152||Facile|ANLE8AA7|1/20/2022|1701.45|||12989|Scatto Bloccato|9/21/2022
Y04190242||Facile|H049A6GG|1/20/2022|2868|||6444|Scatto Bloccato|9/21/2022
Y04099752||Facile|A97HMAAL|1/20/2022|1128|||12055|In attesa scatto|9/21/2022
Y04191872||Facile|H01K61FF|1/20/2022|901.9|||7913|Scatto Bloccato|9/21/2022
Y04171322||Facile|H01ELUUU|1/20/2022|2127|||2609|Scatto Bloccato|9/21/2022
Y04013992||Facile|B7AY3AA3|1/20/2022|1217|||10565|Scatto Bloccato|9/21/2022
Y04132332|3014424623|Facile|H07GPZ00|1/21/2023|848|||11621|Accepted|9/22/2022
Y04237162||Facile|H07H5J98|1/21/2022|928|||12055|In attesa scatto|9/22/2022
Y04081212||Facile|EKDLAAAK|1/21/2022|999.4|||8025|Scatto Bloccato|9/22/2022
Y04222942|3014424647|Facile|F6ZZ0ABA|1/21/2023|1442.9|||5332|Accepted|9/22/2022
Y03979912||Facile|G1YSHAAG|1/21/2022|4005.9|||7339|Scatto Bloccato|9/22/2022
Y04137462|3014424627|Facile|F19W6AA6|1/21/2023|1436.9|||10097|Accepted|9/22/2022
Y03959652||Facile|AZ179AA9|1/21/2022|3198|||9364|Scatto Bloccato|9/22/2022
Y04081732||Facile|DD948AA8|1/21/2022|1110.95|||8871|In attesa scatto|9/22/2022
Y03999812||Facile|H0054YVV|1/21/2022|3313.4|||8871|Scatto Bloccato|9/22/2022
Y04081792||Facile|H060PJ54|1/21/2022|635.55|||8871|Scatto Bloccato|9/22/2022
Y04171502||Facile|H07H33LL|1/21/2022|2547|||12261|Scatto Bloccato|9/22/2022
Y04203162|3014424640|Facile|BX83XAAX|1/21/2023|1204|||11304|Accepted|9/22/2022
Y04091182|3014424618|Facile|BPRE5AA4|1/21/2023|931.9|||5088|Accepted|9/22/2022
Y04225962|3014424654|Facile|FXYZWAAW|1/21/2023|847.95|||2505|Accepted|9/22/2022
Y04101402||Facile|G26JMAAL|1/21/2022|1286.31|||3688|Scatto Bloccato|9/22/2022
Y04081442|3014424617|Facile|FMPN4AA3|1/21/2023|1649|||11893|Accepted|9/22/2022
Y04226822||Facile|BKGZJAAJ|1/21/2022|1652.45|||8874|Scatto Bloccato|9/22/2022
Y04133782|3014424626|Facile|H05AD2MM|1/21/2023|1098|||4626|Accepted|9/22/2022
Y04203402|3014424641|Facile|BR98UAAU|1/21/2023|1554|||9274|Accepted|9/22/2022
Y04225862|3014424652|Facile|AFNHTAAS|1/21/2023|1328.85|||12564|Accepted|9/22/2022
Y04234102|3014424665|Facile|H011JXUU|1/21/2023|1098|||12135|Accepted|9/22/2022
Y04234802||Facile|E48K6AA5|1/21/2022|1287.75|||5361|Scatto Bloccato|9/22/2022
Y04132862||Facile|EWWHUAAT|1/21/2022|1785.8|||8936|In attesa scatto|9/22/2022
Y04231832|3014424659|Facile|ERUPZAAY|1/21/2023|499|||12371|Accepted|9/22/2022
Y04218522|3014424646|Facile|A4V14AA4|1/21/2023|1712.5|||4202|Accepted|9/22/2022
Y04222972|3014424648|Facile|H01H5077|1/21/2023|878|||12122|Accepted|9/22/2022
Y03982062|3014424610|Facile|B9WNWAAV|1/21/2023|1976|||1088|Accepted|9/22/2022
Y04081712||Facile|DD948AA8|1/21/2022|1502.6|||8871|Scatto Bloccato|9/22/2022
Y04203492||Facile|H007Z8HH|1/21/2022|3623.95|||4337|In attesa scatto|9/22/2022
Y04205772||Facile|D96F9AA8|1/21/2022|3793.95|||4337|Scatto Bloccato|9/22/2022
Y04233352|3014424661|Facile|H05DXW77|1/21/2023|1248|||1046|Accepted|9/22/2022
Y04232712||Facile|H0198XRR|1/21/2022|2667|||4693|Scatto Bloccato|9/22/2022
Y04062082|3014424614|Facile|ANW6YABA|1/21/2023|2167|||12610|Accepted|9/22/2022
Y04160942|3014424630|Facile|B69HFAAE|1/21/2023|2415.55|||12011|Accepted|9/22/2022
Y04228462|3014424656|Facile|ARA79AA9|1/21/2023|499|||12371|Accepted|9/23/2022
Y04130312|3014424622|Facile|GYZ0GAAG|1/21/2023|4896|||8422|Accepted|9/23/2022
Y04233662|3014424663|Facile|H0009W00|1/21/2023|2347|||6444|Accepted|9/23/2022
Y03957622|3014424608|Facile|A5X7HAAH|1/21/2023|4414|||1121|Accepted|9/23/2022
Y04225602|3014424650|Facile|H028SVMM|1/21/2023|3948|||1076|Accepted|9/23/2022
Y04069692|3014424616|Facile|GLZ20AA0|1/21/2023|1174|||12273|Accepted|9/23/2022
Y04132762|3014424624|Facile|FPG5ZAAZ|1/21/2023|2063.5|||9972|Accepted|9/23/2022
Y04169902|3014424633|Facile|H06A40LL|1/21/2023|1268|||60869|Accepted|9/23/2022
Y04206242|3014424644|Facile|AXU0WAAW|1/21/2023|1050|||8592|Accepted|9/23/2022
Y04233502|3014424662|Facile|H06ASA87|1/21/2023|2071.5|||2505|Accepted|9/23/2022
Y04229722|3014424657|Facile|H048L377|1/21/2023|5165|||12102|Accepted|9/23/2022
Y04227692|3014424655|Facile|GNE6KAAK|1/21/2023|1756|||10615|Accepted|9/23/2022
Y04109972|3014424620|Facile|AAAPBAAA|1/21/2023|1149|||12122|Accepted|9/23/2022
Y04225332|3014424649|Facile|H01BAD21|1/21/2023|1206.9|||2076|Accepted|9/23/2022
Y04231872|3014424660|Facile|H05R68PP|1/21/2023|1498|||12520|Accepted|9/23/2022
Y04093182|3014424619|Facile|D1AM1AA0|1/21/2023|3026.9|||12939|Accepted|9/23/2022
Y04166022|3014424631|Facile|DHFZPAAP|1/21/2023|5600.9|||7235|Accepted|9/23/2022
Y04055762|3014424613|Facile|ER7A5AA4|1/21/2023|1098|||3469|Accepted|9/23/2022
Y04055382|3014424612|Facile|H06UX399|1/21/2023|1152.45|||11612|Accepted|9/23/2022
Y03975132|3014424609|Facile|BUWW8AA8|1/21/2023|1747|||11739|Accepted|9/23/2022
Y04137702|3014424628|Facile|H03P6SZY|1/21/2023|848|||2100|Accepted|9/23/2022
Y04160372|3014424629|Facile|H06NX3BB|1/21/2023|2994|||10884|Accepted|9/23/2022
Y04233872|3014424664|Facile|FL697AA7|1/21/2023|1432.45|||6444|Accepted|9/23/2022
Y04230572|3014424658|Facile|BR4A3AA2|1/21/2023|1396.9|||2175|Accepted|9/23/2022
Y04202682|3014424638|Facile|F4T8XAAX|1/21/2023|1839.85|||5973|Accepted|9/23/2022
Y04196992|3014424636|Facile|H0059777|1/21/2023|1151.9|||3435|Accepted|9/23/2022
Y04133302|3014424625|Facile|H02N2U00|1/21/2023|499|||8943|Accepted|9/23/2022
Y04011502|3014424611|Facile|FYR23AA3|1/21/2023|1098|||4830|Accepted|9/23/2022
Y04237112|3014424666|Facile|H07FN7VV|1/21/2023|299|||6040|Accepted|9/23/2022
Y03892882|3014424606|Facile|D116MAAM|1/21/2023|525.95|||11612|Accepted|9/23/2022
Y04203592|3014424642|Facile|FMJWSAAS|1/21/2023|4346|||11692|Accepted|9/23/2022
Y04204612|3014424643|Facile|B1KDYAAX|1/21/2023|4632|||5771|Accepted|9/23/2022
Y04125312|3014424621|Facile|FWEVFAB9|1/21/2023|1151.9|||4626|Accepted|9/23/2022
Y04197782|3014424637|Facile|H06MY199|1/21/2023|3509|||11992|Accepted|9/23/2022
Y04207382|3014424645|Facile|BUB43AA3|1/21/2023|3571.75|||4635|Accepted|9/23/2022
Y04202842|3014424639|Facile|DK8KWAAV|1/21/2023|2338|||12610|Accepted|9/23/2022
Y04069502|3014424615|Facile|AEFPJAAH|1/21/2023|1223.45|||9361|Accepted|9/23/2022
Y04225942|3014424653|Facile|H01Z1144|1/21/2023|5847|||6097|Accepted|9/23/2022
Y04168492|3014424632|Facile|EUST2AA1|1/21/2023|6697|||9827|Accepted|9/23/2022
Y03927592|3014424607|Facile|H057U0TT|1/21/2023|4747|||6444|Accepted|9/23/2022
Y04232602||Facile|H05W07VV|1/22/2022|1419.8|||9579|Scatto Bloccato|9/23/2022
Y04163182||Facile|E6FJKAAJ|1/24/2022|1549.95|||1056|Scatto Bloccato|9/25/2022
Y04287732||Facile|H04HAV44|1/24/2022|898|||2311|Scatto Bloccato|9/25/2022
Y04235642||Facile|ED80JAAJ|1/24/2022|669|||11815|In attesa scatto|9/25/2022
Y04293452||Facile|ABEESAAR|1/24/2022|848|||12510|In attesa scatto|9/25/2022
Y03955992||Facile|D7L76AA6|1/24/2022|1128|||4693|Scatto Bloccato|9/25/2022
Y04233592||Facile|B657KAAK|1/24/2022|7065|||5527|Scatto Bloccato|9/25/2022
Y04290782||Facile|DE9XAAAX|1/24/2022|3645|||1056|Scatto Bloccato|9/25/2022
Y04292082||Facile|E1T1GAAG|1/25/2022|882.4|||10869|In attesa scatto|9/25/2022
Y04230702||Facile|BV272AA2|1/25/2022|4276.25|||5178|In attesa scatto|9/25/2022
Y04236422||Facile|H0097H76|1/25/2022|1874|||5527|Scatto Bloccato|9/26/2022
Y04288152||Facile|EU64EAAE|1/25/2022|1096|||5332|Scatto Bloccato|9/26/2022
Y04229452||Facile|H07FTTXW|1/25/2022|6146|||12452|Scatto Bloccato|9/26/2022
Y04315592||Facile|H03RBJFE|1/25/2022|1285.55|||4868|In attesa scatto|9/26/2022
Y04322112||Facile|B9VNYAAX|1/25/2022|1042.41|||11692|Scatto Bloccato|9/26/2022
Y04322392||Facile|H07BPGSR|1/25/2022|599|||2292|Scatto Bloccato|9/26/2022
Y04165912||Facile|GRB2JAAJ|1/25/2022|2318|||12831|Scatto Bloccato|9/26/2022
Y04156602||Facile|H07H4S10|1/25/2022|599|||11304|Scatto Bloccato|9/26/2022
Y04289802||Facile|DDDZRAAR|1/25/2022|2345|||4105|Scatto Bloccato|9/26/2022
Y04134222||Facile|EDP1DAAD|1/25/2022|1649|||12120|Scatto Bloccato|9/26/2022
Y04080662||Facile|H06R7M21|1/14/2022|349|||32817|Scatto Bloccato|11/15/2022
Y04064462||Facile|EDLWFAAF|1/14/2022|379|||32218|Scatto Bloccato|11/15/2022
Y04003922||Facile|EZJJ7AA6|1/15/2022|290|||32817|Scatto Bloccato|11/16/2022
Y04122792||Facile|H02PP633|1/17/2022|998|||30110|Scatto Bloccato|11/18/2022
Y04131702||Facile|F7RJNAAM|1/17/2022|377|||992|Scatto Bloccato|11/18/2022
Y04124812||Facile|B0TTXAAX|1/17/2022|499|||32817|Scatto Bloccato|11/18/2022
Y04160452||Facile|H061P2EE|1/17/2022|379|||31815|Scatto Bloccato|11/18/2022
Y04130942||Facile|H001JPZY|1/17/2022|1397|||992|Scatto Bloccato|11/18/2022
Y03907842||Facile|BVF7UAAU|1/17/2022|597|||30110|Scatto Bloccato|11/18/2022
Y04130212||Facile|ATPKYAAX|1/17/2022|878|||31619|Scatto Bloccato|11/18/2022
Y04097862||Facile|H015GG10|1/17/2022|628|||992|Scatto Bloccato|11/18/2022
Y04109782||Facile|GTYE5AA4|1/17/2022|349|||992|Scatto Bloccato|11/18/2022
Y04003932||Facile|ETFF4AA3|1/17/2022|798|||32218|Scatto Bloccato|11/18/2022
Y04129802||Facile|D8FASAAR|1/17/2022|299|||30110|Scatto Bloccato|11/18/2022
Y03894132||Facile|AAZUVAAV|1/17/2022|793|||992|Scatto Bloccato|11/18/2022
Y04160012||Facile|BNRP3AA2|1/17/2022|349|||31815|Scatto Bloccato|11/18/2022
Y04158412||Facile|DT9LGAAF|1/17/2022|228|||32218|Scatto Bloccato|11/18/2022
Y04128922||Facile|DFH96AA6|1/18/2022|468|||992|Scatto Bloccato|11/19/2022
Y04135962||Facile|H06LSG0Z|1/18/2022|375|||30110|Scatto Bloccato|11/19/2022
Y04129342||Facile|FPYX8AA8|1/18/2022|349|||30110|Scatto Bloccato|11/19/2022
Y04125552||Facile|H01B19A9|1/18/2022|568|||32218|Scatto Bloccato|11/19/2022
Y04128302||Facile|H02MF1EE|1/18/2022|1197|||992|Scatto Bloccato|11/19/2022
Y04058922||Facile|A1F7VAAV|1/18/2022|498|||32218|Scatto Bloccato|11/19/2022
Y04133022||Facile|H02E23JJ|1/18/2022|349|||31619|Scatto Bloccato|11/19/2022
Y04123082||Facile|DBN2WAAW|1/18/2022|229|||32218|Scatto Bloccato|11/19/2022
Y04136792||Facile|H053YRYX|1/18/2022|1197|||992|Scatto Bloccato|11/19/2022
Y03949862||Facile|FDFWJAAJ|1/18/2022|248|||32218|Scatto Bloccato|11/19/2022
Y04205782||Facile|AJD3LAAL|1/20/2022|2763|||991|Scatto Bloccato|11/19/2022
Y04201272||Facile|EWNZ0AA0|1/18/2022|429|||31619|Scatto Bloccato|11/19/2022
Y04124792||Facile|FKB6UAAU|1/18/2022|349|||32218|Scatto Bloccato|11/19/2022
Y04193402||Facile|E3T33AA3|1/18/2022|349|||31619|Scatto Bloccato|11/19/2022
Y04202612||Facile|H02SZNML|1/18/2022|349|||31619|Scatto Bloccato|11/19/2022
Y04128022||Facile|AFDHPAAN|1/18/2022|290|||30110|Scatto Bloccato|11/19/2022
Y04163612||Facile|H01GEFDB|1/18/2022|898|||31815|Scatto Bloccato|11/19/2022
Y04163272||Facile|BY9VZABA|1/18/2022|597|||30110|Scatto Bloccato|11/19/2022
Y03998422||Facile|ED231AA1|1/18/2022|498|||992|Scatto Bloccato|11/19/2022
Y04156662||Facile|F823UAAU|1/18/2022|349|||31815|Scatto Bloccato|11/19/2022
Y04156392||Facile|AS1FNAAM|1/18/2022|624|||30110|Scatto Bloccato|11/19/2022
Y04193022||Facile|H01LE833|1/18/2022|179|||992|Scatto Bloccato|11/19/2022
Y04198582||Facile|DUL77AA7|1/18/2022|399|||992|Scatto Bloccato|11/19/2022
Y04199152||Facile|H01NLMXW|1/18/2022|349|||31619|Scatto Bloccato|11/19/2022
Y04195932||Facile|BU1XMAAM|1/18/2022|429|||31619|Scatto Bloccato|11/19/2022
Y04167012||Facile|H01XJXBB|1/19/2022|425|||30110|Scatto Bloccato|11/20/2022
Y04192162||Facile|H02ALZZZ|1/19/2022|349|||992|Scatto Bloccato|11/20/2022
Y03973072||Facile|BWRXGAAG|1/19/2022|228|||32218|Scatto Bloccato|11/20/2022
Y04161952||Facile|AL7XXABA|1/19/2022|1597|||30110|Scatto Bloccato|11/20/2022
Y04156952||Facile|H009MJRP|1/19/2022|498|||32218|Scatto Bloccato|11/20/2022
Y04168742||Facile|H0540WBB|1/19/2022|399|||30110|Scatto Bloccato|11/20/2022
Y04168452||Facile|DLW3KAAK|1/19/2022|599|||30110|Scatto Bloccato|11/20/2022
Y04162042||Facile|H01B1UUU|1/19/2022|498|||32218|Scatto Bloccato|11/20/2022
Y04159452||Facile|FP84LAAL|1/19/2022|528|||32218|Scatto Bloccato|11/20/2022
Y04168162||Facile|FP32WAAW|1/19/2022|379|||30110|Scatto Bloccato|11/20/2022
Y04158422||Facile|FBH6FAAF|1/19/2022|449|||32218|Scatto Bloccato|11/20/2022
Y04097492||Facile|F16M0AAZ|1/19/2022|1712|||991|Scatto Bloccato|11/20/2022
Y04162912||Facile|BXNL5AA4|1/19/2022|379|||31619|Scatto Bloccato|11/20/2022
Y04192802||Facile|D5FBNAAM|1/19/2022|498|||30110|Scatto Bloccato|11/20/2022
Y04162342||Facile|BV7ZUAAU|1/19/2022|498|||32218|Scatto Bloccato|11/20/2022
Y03951572||Facile|AX5LEAAD|1/19/2022|447|||32218|Scatto Bloccato|11/20/2022
Y04166062||Facile|BYSXHAAH|1/19/2022|1797|||30110|Scatto Bloccato|11/20/2022
Y04206182||Facile|EB81DAAD|1/19/2022|698|||31619|Scatto Bloccato|11/20/2022
Y04193132||Facile|H01UDGBA|1/19/2022|648|||30110|Scatto Bloccato|11/20/2022
Y04095992||Facile|H01KPHDB|1/19/2022|1178|||992|Scatto Bloccato|11/20/2022
Y04159742||Facile|DAWEWAAV|1/19/2022|349|||30110|Scatto Bloccato|11/20/2022
Y04162752||Facile|H05V17MM|1/19/2022|379|||31619|Scatto Bloccato|11/20/2022
Y04234192||Facile|H008H6MM|1/19/2022|399|||31619|Scatto Bloccato|11/20/2022
Y04231672||Facile|BSN27AA7|1/19/2022|349|||992|Scatto Bloccato|11/20/2022
Y04229642||Facile|GX8GXAAW|1/19/2022|449|||31619|Scatto Bloccato|11/20/2022
Y04162682||Facile|H059KYJJ|1/19/2022|1028|||992|Scatto Bloccato|11/20/2022
Y04167312||Facile|H050NZDD|1/19/2022|349|||992|Scatto Bloccato|11/20/2022
Y04168832||Facile|D6JXNAAN|1/19/2022|349|||31815|Scatto Bloccato|11/20/2022
Y04161022||Facile|H01KU944|1/19/2022|648|||30110|Scatto Bloccato|11/20/2022
Y04194812||Facile|H02GEUKK|1/19/2022|549|||30110|Scatto Bloccato|11/20/2022
Y04162002||Facile|E9D99AA9|1/19/2022|549|||30110|Scatto Bloccato|11/20/2022
Y04170852||Facile|E0VMBAAA|1/19/2022|327|||31619|Scatto Bloccato|11/20/2022
Y04170552||Facile|H049YULL|1/19/2022|499|||32817|Scatto Bloccato|11/20/2022
Y04192352||Facile|BRX5BAAB|1/19/2022|349|||30110|Scatto Bloccato|11/20/2022
Y04160672||Facile|H02KUV00|1/19/2022|498|||992|Scatto Bloccato|11/20/2022
Y04206512||Facile|H05T1ZSS|1/20/2022|349|||31619|Scatto Bloccato|11/21/2022
Y04206102||Facile|H05LV8YY|1/20/2022|349|||31619|Scatto Bloccato|11/21/2022
Y04197132||Facile|D8U59AA9|1/20/2022|678|||31619|Scatto Bloccato|11/21/2022
Y04204042||Facile|BXNVGAAG|1/20/2022|1148|||31619|Scatto Bloccato|11/21/2022
Y04201562||Facile|H06TWKXW|1/20/2022|399|||31619|Scatto Bloccato|11/21/2022
Y04196452||Facile|DMFZ7AA7|1/20/2022|398|||30110|Scatto Bloccato|11/21/2022
Y04197962||Facile|GBUANAAM|1/20/2022|598|||31619|Scatto Bloccato|11/21/2022
Y04202972||Facile|DKG6GAAG|1/20/2022|548|||31619|Scatto Bloccato|11/21/2022
Y04226472||Facile|FHWV4AA4|1/20/2022|1198|||31815|Scatto Bloccato|11/21/2022
Y04207062||Facile|H006U1UU|1/20/2022|349|||31619|Scatto Bloccato|11/21/2022
Y04195702||Facile|B817BAAB|1/20/2022|398|||32817|Scatto Bloccato|11/21/2022
Y04202092||Facile|H056Z8XX|1/20/2022|349|||30110|Scatto Bloccato|11/21/2022
Y04197022||Facile|AXZ68AA8|1/20/2022|1167|||992|Scatto Bloccato|11/21/2022
Y04129252||Facile|A2LVLAAL|1/20/2022|297|||31619|Scatto Bloccato|11/21/2022
Y04202462||Facile|H06T5ERP|1/20/2022|349|||992|Scatto Bloccato|11/21/2022
Y03915192||Facile|E9UH3AA2|1/20/2022|378|||30110|Scatto Bloccato|11/21/2022
Y04229412||Facile|F492GAAG|1/20/2022|499|||30110|Scatto Bloccato|11/21/2022
Y04204592||Facile|DWY5ZAAZ|1/20/2022|349|||992|Scatto Bloccato|11/21/2022
Y04198622||Facile|EZTAGAAF|1/20/2022|498|||992|Scatto Bloccato|11/21/2022
Y03935682||Facile|H02VXW22|1/20/2022|1496|||31619|Scatto Bloccato|11/21/2022
Y04195512||Facile|FGD81AA1|1/20/2022|449|||30110|Scatto Bloccato|11/21/2022
Y04227982||Facile|H07HRMUT|1/20/2022|296.65|||992|Scatto Bloccato|11/21/2022
Y04197162||Facile|H02TWDBA|1/20/2022|349|||992|Scatto Bloccato|11/21/2022
Y04196672||Facile|BW6YNAAN|1/20/2022|199|||30110|Scatto Bloccato|11/21/2022
Y04198302||Facile|E5T6BAAB|1/20/2022|199|||30110|Scatto Bloccato|11/21/2022
Y04196652||Facile|FU2V8AA8|1/20/2022|1046|||30110|Scatto Bloccato|11/21/2022
Y04199662||Facile|GF2G2AA1|1/20/2022|649|||30110|Scatto Bloccato|11/21/2022
Y04229232||Facile|A8UVKAAK|1/21/2022|748|||992|Scatto Bloccato|11/22/2022
Y04231362||Facile|E251RAAR|1/21/2022|290|||31619|Scatto Bloccato|11/22/2022
Y04236502||Facile|H052MGHG|1/21/2022|349|||30110|Scatto Bloccato|11/22/2022
Y04230172||Facile|G0E73AA3|1/21/2022|349|||32218|Scatto Bloccato|11/22/2022
Y04287312||Facile|FNW00AA0|1/21/2022|2762|||992|Scatto Bloccato|11/22/2022
Y05614592||Facile|H06Z47VV|3/23/2022|2497|||10885|Scatto Bloccato|11/23/2022
Y05617572||Facile|H014RGNM|3/23/2022|1197|||11327|Scatto Bloccato|11/23/2022
Y05617832||Facile|H060PY99|3/23/2022|599|||6097|Scatto Bloccato|11/23/2022
Y05417182||Facile|A5YG7AA6|3/24/2022|629|||10034|Scatto Bloccato|11/24/2022
Y05659772||Facile|F7LPGAAF|3/24/2022|1347|||8025|In attesa scatto|11/24/2022
Y05550672||Facile|H05UARNM|3/24/2022|1098|||2721|Scatto Bloccato|11/24/2022
Y05668232||Facile|H02GKN87|3/24/2022|1198|||5088|Scatto Bloccato|11/24/2022
Y05515732||Facile|H04488BB|3/24/2022|1239.6|||12173|Scatto Bloccato|11/24/2022
Y05622452||Facile|H053UJJH|3/29/2022|2735.4|||12989|Scatto Bloccato|11/25/2022
Y04289502||Facile|B3E66AA6|1/24/2022|349|||31815|Scatto Bloccato|11/25/2022
Y05196772||Facile|BVUBXAAW|3/30/2022|1151.9|||4452|Scatto Bloccato|11/26/2022
Y04318972||Facile|H01G6L43|1/25/2022|598|||31815|Scatto Bloccato|11/26/2022
Y04355322||Facile|H018T2JJ|1/25/2022|449|||992|Scatto Bloccato|11/26/2022
Y04325882||Facile|BJ0Y8AA8|1/25/2022|349|||30250|Scatto Bloccato|11/26/2022
Y04386452||Facile|DG80MAAM|1/25/2022|547|||992|Scatto Bloccato|11/26/2022
Y04327152||Facile|H06LJ0SS|1/25/2022|349|||992|Scatto Bloccato|11/26/2022
Y04332822||Facile|H019Z7A7|1/25/2022|349|||31619|Scatto Bloccato|11/26/2022
Y04330372||Facile|H062NFML|1/25/2022|349|||31619|Scatto Bloccato|11/26/2022
Y05729502||Facile|H07JK6NN|3/28/2022|3945|||12510|In attesa scatto|11/28/2022
Y05740712||Facile|H07JL333|3/28/2022|1598|||11943|Scatto Bloccato|11/28/2022
Y05739582||Facile|BK27LAAL|3/28/2022|956.35|||10565|Scatto Bloccato|11/28/2022
Y05220622||Facile|H051XDRP|3/28/2022|599|||12492|Scatto Bloccato|11/28/2022
Y04135092||Facile|H03JFH54|3/28/2022|629|||11621|Scatto Bloccato|11/28/2022
Y05743862||Facile|H07BH9YY|3/28/2022|9145|||12020|Scatto Bloccato|11/28/2022
Y05582102||Facile|B3E85AA5|3/28/2022|814|||1604|Scatto Bloccato|11/28/2022
Y05711932||Facile|H05B4JFE|3/28/2022|1574|||12414|Scatto Bloccato|11/28/2022
Y05744072||Facile|H07JL5JJ|3/28/2022|599|||12158|Scatto Bloccato|11/28/2022
Y05749932||Facile|H060VMUT|3/28/2022|1598|||60861|Scatto Bloccato|11/28/2022
Y05741722||Facile|H02B8FUT|3/28/2022|509.16|||12543|Scatto Bloccato|11/28/2022
Y05515562||Facile|H07H8H0Z|3/28/2022|4996|||12513|Scatto Bloccato|11/28/2022
Y05742792||Facile|H067UBXW|3/28/2022|948|||12498|Scatto Bloccato|11/28/2022
Y05546972||Facile|H02TWJZY|3/28/2022|599|||12492|In attesa scatto|11/28/2022
Y05592902||Facile|E8RZZAAZ|3/28/2022|599|||11177|In attesa scatto|11/28/2022
Y05320012||Facile|E6RD0AAZ|3/28/2022|1228|||12113|Scatto Bloccato|11/28/2022
Y05551782||Facile|G1J40AA0|3/28/2022|1198|||12229|In attesa scatto|11/28/2022
Y05691002||Facile|G098EAAE|3/28/2022|599|||7104|Scatto Bloccato|11/28/2022
Y05749092||Facile|H07JL711|3/28/2022|1574|||12414|Scatto Bloccato|11/28/2022
Y05749302||Facile|H07JL7JJ|3/29/2022|2497|||12673|Scatto Bloccato|11/28/2022
Y05762682||Facile|GUA3GAAG|3/29/2022|349|||11327|Scatto Bloccato|11/29/2022
