contratto_cod|numero_annuncio|list_total|contracted_price|total_discount|data_attivazione|data_fine_prestazione|product_code|quantity|causale_annullamento|data_annullamento|status_item|creazione_dta
Y05502502|8|109.87|109.87|0|||GODB|1|||R|1/24/2023
Y05502502|9|4.61|4.61|0|||REPL|1|||R|1/24/2023
Y05502502|10|40.53|40.53|0|||CRMCO|1|||R|1/24/2023
Y05502502|11|550|550|0|||LSE|1|||R|1/24/2023
Y05502502|12|945|945|0|||SBAE|1|||R|1/24/2023
Y05502502|13|399|399|0|||DINAM|1|||R|1/24/2023
Y05502502|14|700|700|0|||SEOPE|2|||R|1/24/2023
Y05515412|6|299.1|299.1|0|||SGBAS|1|||R|1/24/2023
Y05515412|7|144.89|144.89|0|||SBE|1|||R|1/24/2023
Y05515412|8|109.87|109.87|0|||GODB|1|||R|1/24/2023
Y05515412|9|4.61|4.61|0|||REPL|1|||R|1/24/2023
Y05515412|10|40.53|40.53|0|||CRMCO|1|||R|1/24/2023
Y04519732|6|299.1|299.1|0|||SGBAS|1|||R|1/24/2023
Y04519732|7|144.89|144.89|0|||SBE|1|||R|1/24/2023
Y04519732|8|109.87|109.87|0|||GODB|1|||R|1/24/2023
Y04519732|9|4.61|4.61|0|||REPL|1|||R|1/24/2023
Y04519732|10|40.53|40.53|0|||CRMCO|1|||R|1/24/2023
Y04519732|11|30|30|0|||HOMEB|1|||R|1/24/2023
Y05524592|6|331.52|331.52|0|||SGSTD|1|||R|1/24/2023
Y05524592|7|149.35|149.35|0|||SBE|1|||R|1/24/2023
Y05524592|8|113.25|113.25|0|||GODB|1|||R|1/24/2023
Y05524592|9|87.2|87.2|0|||REPM|1|||R|1/24/2023
Y05524592|10|128.88|128.88|0|||PGMOB|1|||R|1/24/2023
Y05524592|11|76.5|76.5|0|||CRMEM|1|||R|1/24/2023
Y05524592|12|41.8|41.8|0|||CRMCO|1|||R|1/24/2023
Y05524592|13|70.5|70.5|0|||CRMSM|1|||R|1/24/2023
Y05812142|6|299.1|299.1|0|||SGBAS|1|||R|1/24/2023
Y05812142|7|144.89|144.89|0|||SBE|1|||R|1/24/2023
Y11648050|2|329|325.13|3.87|||SGE|1|||R|1/23/2023
Y11648050|3|170|168|2|||GODB|1|||R|1/23/2023
Y11648050|4|430|424.94|5.06|||PLCP|2|||R|1/23/2023
Y11648050|5|199|196.66|2.34|||AWE|1|||R|1/23/2023
Y11648050|6|2100|2075.22|24.78|||AWCR|21|||R|1/23/2023
Y11648060|9|600|600|0|||AWCR|6|||R|1/23/2023
Y11648171|3|123|105.73|17.27|||SGE|1|||R|1/23/2023
Y11648171|4|106|91.12|14.88|||SBE|1|||R|1/23/2023
Y11648171|5|120|103.15|16.85|||GODB|1|||R|1/23/2023
Y11648350|2|329|325.95|3.05|||SGE|1|||R|1/23/2023
Y11648350|3|170|168.42|1.58|||GODB|1|||R|1/23/2023
Y11648350|4|30|29.72|0.28|||HOMEB|1|||R|1/23/2023
Y11650140|6|350|350|0|||VIS|7|||R|1/23/2023
Y11650140|7|50|50|0|||BDSK|1|||R|1/23/2023
Y11650140|8|449|449|0|||BDADV|1|||R|1/23/2023
Y11650140|9|49|49|0|||TESTO|1|||R|1/23/2023
Y11650140|10|49|49|0|||TESTO|1|||R|1/23/2023
Y11650140|11|2040|1836|0|||EUME|1|||R|1/23/2023
Y11650140|3|464|464|0|||SGP|1|||R|1/23/2023
Y11650140|4|138|138|0|||SBE|1|||R|1/23/2023
Y11650140|5|97|97|0|||GODB|1|||R|1/23/2023
Y04353242|5|479|479|0|||SGP|1|||R|12/29/2022
Y04353242|6|170|170|0|||GODB|1|||R|12/29/2022
Y04353242|7|1149|1149|0|||ADVNE|1|||R|12/29/2022
Y04353242|8|199|199|0|||AWE|1|||R|12/29/2022
Y04353242|9|3300|3300|0|||AWCR|33|||R|12/29/2022
Y04417772|5|290|290|0|||SBE|1|||R|12/29/2022
Y04417772|6|99|59.4|0|||LOG0|1|||R|12/29/2022
Y04417772|7|99|59.4|0|||LOG0|1|||R|12/29/2022
Y04417772|8|99|59.4|0|||LOG0|1|||R|12/29/2022
Y04417772|9|1300|780|0|||FTE 4x10|1|||R|12/29/2022
Y09297661|3|299.1|224.25|24.92|10/3/2022|10/3/2023|SGBAS|1|||R|9/30/2022
Y09297661|4|144.89|108.63|12.07|10/3/2022|10/3/2023|SBE|1|||R|9/30/2022
Y09297661|5|109.87|82.38|9.15|10/3/2022|10/3/2023|GODB|1|||R|9/30/2022
Y09297661|6|4.61|3.46|0.38|10/3/2022|10/3/2023|REPL|1|||R|9/30/2022
Y09297661|7|40.53|30.38|3.38|10/3/2022|10/3/2023|CRMCO|1|||R|9/30/2022
Y09297661|10|599|377.37|41.93|11/22/2022|11/22/2023|MSE|1|||R|9/30/2022
Y09297661|11|350|220.5|24.5|11/22/2022|11/22/2023|MSP|1|||R|9/30/2022
Y09297661|8|1199|1079.1|119.9|12/15/2022|12/15/2023|PSOC4|1|||R|9/30/2022
Y09297661|9|450|405|45|12/15/2022|12/15/2023|BOOS4|1|||R|9/30/2022
Y04329982|5|329|329|0|||SGE|1|||R|1/1/2023
Y04329982|6|170|170|0|||GODB|1|||R|1/1/2023
Y04329982|7|599|599|0|||MSE|1|||R|1/1/2023
Y04329982|8|99|54.45|0|||LOG0|1|||R|1/1/2023
Y04505432|5|329|329|0|||SGE|1|||R|1/2/2023
Y04505432|6|290|290|0|||SBE|1|||R|1/2/2023
Y04505432|7|170|170|0|||GODB|1|||R|1/2/2023
Y04505432|8|774|774|0|||PSOC2|1|||R|1/2/2023
Y04505432|9|225|225|0|||BOOS2|1|||R|1/2/2023
Y04505432|10|599|599|0|||MSE|1|||R|1/2/2023
Y09354881|3|299.1|269.19|29.91|10/5/2022|10/5/2023|SGBAS|1|||R|10/4/2022
Y09354881|4|144.89|130.4|14.49|10/5/2022|10/5/2023|SBE|1|||R|10/4/2022
Y09354881|5|109.87|98.88|10.99|10/6/2022|10/6/2023|GODB|1|||R|10/4/2022
Y09354881|6|4.61|4.15|0.46|10/6/2022|10/6/2023|REPL|1|||R|10/4/2022
Y09354881|7|40.53|36.48|4.05|10/5/2022|10/5/2023|CRMCO|1|||R|10/4/2022
Y09384921|10|599|359.4|0|10/7/2022|11/29/2023|MSE|1|||R|10/5/2022
Y09384921|12|249|249|0|11/14/2022|11/14/2023|FBB|2|||R|10/5/2022
Y09384921|13|400|400|0|11/14/2022|11/14/2023|FBCR|4|||R|10/5/2022
Y09384921|8|774|774|0|1/24/2023|1/24/2024|PSOC2|1|||R|10/5/2022
Y09384921|9|225|225|0|1/24/2023|1/24/2024|BOOS2|1|||R|10/5/2022
Y09384921|11|120|120|0|10/21/2022|10/21/2023|MSD|1|||R|10/5/2022
Y09384921|3|299.1|249.17|0|10/7/2022|11/21/2023|SGBAS|1|||R|10/5/2022
Y09384921|4|144.89|120.7|0|10/7/2022|10/7/2023|SBE|1|||R|10/5/2022
Y09384921|5|109.87|91.53|0|10/7/2022|11/21/2023|GODB|1|||R|10/5/2022
Y09384921|6|4.61|3.84|0|10/7/2022|10/7/2023|REPL|1|||R|10/5/2022
Y09384921|7|40.53|33.76|0|10/7/2022|10/7/2023|CRMCO|1|||R|10/5/2022
Y09389130|3|464|464|0|12/1/2022|12/27/2023|SGP|1|||R|10/5/2022
Y09389130|4|138|138|0|12/1/2022|12/27/2023|SBE|1|||R|10/5/2022
Y09389130|5|97|97|0|12/1/2022|12/27/2023|GODB|1|||R|10/5/2022
Y04469842|5|479|479|0|||SGP|1|||R|1/4/2023
Y04469842|6|170|170|0|||GODB|1|||R|1/4/2023
Y04469842|7|349|349|0|||SSE|1|||R|1/4/2023
Y09421761|3|299.1|239.28|59.82|12/2/2022|12/2/2023|SGBAS|1|||R|10/6/2022
Y09421761|4|144.89|115.91|28.98|12/2/2022|12/2/2023|SBE|1|||R|10/6/2022
Y09421761|5|109.87|87.9|21.97|12/19/2022|12/19/2023|GODB|1|||R|10/6/2022
Y09421761|6|4.61|3.69|0.92|12/19/2022|12/19/2023|REPL|1|||R|10/6/2022
Y09421761|7|40.53|32.42|8.11|12/2/2022|12/2/2023|CRMCO|1|||R|10/6/2022
Y09421761|10|599|479.2|119.8|1/24/2023|1/24/2024|MSE|1|||R|10/6/2022
Y09421761|11|350|280|70|1/24/2023|1/24/2024|MSP|1|||R|10/6/2022
Y09421761|8|30|24|6|12/2/2022|12/2/2023|HOMEB|1|||R|11/30/2022
Y09421761|9|89|71.2|17.8|12/1/2022|12/1/2023|RFYS|1|||R|11/30/2022
Y04544792|5|329|329|0|||SGE|1|||R|1/5/2023
Y04544792|6|170|170|0|||GODB|1|||R|1/5/2023
Y04544792|7|349|349|0|||SSE|1|||R|1/5/2023
Y04544792|8|199|199|0|||AWE|1|||R|1/5/2023
Y04544792|9|800|800|0|||AWCR|8|||R|1/5/2023
Y04544792|10|99|99|0|||LOG0|1|||R|1/5/2023
Y04544792|11|99|99|0|||LOG0|1|||R|1/5/2023
Y04619292|5|329|329|0|||SGE|1|||R|1/8/2023
Y04619292|6|170|170|0|||GODB|1|||R|1/8/2023
Y10138701|8|30|27|3|11/15/2022|11/15/2023|HOMEB|1|||R|11/7/2022
Y10138701|9|1199|1079.1|119.9|12/13/2022|12/13/2023|PSOC4|1|||R|11/7/2022
Y10138701|10|450|405|45|12/13/2022|12/13/2023|BOOS4|1|||R|11/7/2022
Y10138701|11|600|540|60|12/13/2022|12/13/2023|ADDLINKED|1|||R|11/7/2022
Y10138701|12|498|498|0|12/7/2022|12/7/2023|FBB|4|||R|11/7/2022
Y10138701|13|800|800|0|12/7/2022|12/7/2023|FBCR|8|||R|11/7/2022
Y10138701|3|299.1|269.19|29.91|11/15/2022|11/15/2023|SGBAS|1|||R|11/7/2022
Y10138701|4|144.89|130.4|14.49|11/15/2022|11/15/2023|SBE|1|||R|11/7/2022
Y10138701|5|109.87|98.88|10.99|11/15/2022|11/15/2023|GODB|1|||R|11/7/2022
Y10138701|6|4.61|4.15|0.46|11/15/2022|11/15/2023|REPL|1|||R|11/7/2022
Y10138701|7|40.53|36.48|4.05|11/15/2022|11/15/2023|CRMCO|1|||R|11/7/2022
Y10168520|14|1199|1195.38|3.62|1/24/2023|1/24/2024|PSOC4|1|||R|11/8/2022
Y10168520|16|450|448.64|1.36|1/24/2023|1/24/2024|BOOS4|1|||R|11/8/2022
Y10191091|8|599|326.58|32.82|11/15/2022|12/26/2023|MSE|1|||R|11/9/2022
Y10191091|3|299.1|226.41|22.76|11/15/2022|12/26/2023|SGBAS|1|||R|11/9/2022
Y10191091|4|144.89|109.68|11.02|11/15/2022|11/15/2023|SBE|1|||R|11/9/2022
Y10191091|5|109.87|83.17|8.36|11/15/2022|12/26/2023|GODB|1|||R|11/9/2022
Y10191091|6|4.61|3.49|0.35|11/15/2022|11/15/2023|REPL|1|||R|11/9/2022
Y10191091|7|40.53|30.68|3.08|11/15/2022|11/15/2023|CRMCO|1|||R|11/9/2022
Y10191091|9|200|0|0|||MSR|1|||R|11/11/2022
Y10219010|8|599|577.54|21.46|11/15/2022|1/19/2024|MSE|1|||R|11/10/2022
Y10219010|10|50|48.21|1.79|11/16/2022|11/16/2023|BDSK|1|||R|11/10/2022
Y10219010|9|120|115.7|4.3|11/15/2022|11/15/2023|MSD|1|||R|11/10/2022
Y10219010|3|299.1|288.39|10.71|11/16/2022|11/18/2023|SGBAS|1|||R|11/10/2022
Y10219010|4|144.89|139.7|5.19|11/16/2022|11/16/2023|SBE|1|||R|11/10/2022
Y10219010|5|109.87|105.93|3.94|11/16/2022|11/17/2023|GODB|1|||R|11/10/2022
Y10219010|6|4.61|4.44|0.17|11/16/2022|11/16/2023|REPL|1|||R|11/10/2022
Y10219010|7|40.53|39.08|1.45|11/16/2022|11/16/2023|CRMCO|1|||R|11/10/2022
Y03954442|6|123|123|0|||SGE|1|||R|1/24/2023
Y03954442|7|106|106|0|||SBE|1|||R|1/24/2023
Y03954442|8|120|120|0|||GODB|1|||R|1/24/2023
Y03954442|9|30|30|0|||HOMEB|1|||R|1/24/2023
Y03954442|10|149|149|0|||PGMOB|1|||R|1/24/2023
Y04009402|6|123|123|0|||SGE|1|||R|1/24/2023
Y04009402|7|106|106|0|||SBE|1|||R|1/24/2023
Y04009402|8|120|120|0|||GODB|1|||R|1/24/2023
Y03960532|6|123|123|0|||SGE|1|||R|1/24/2023
Y03960532|7|106|106|0|||SBE|1|||R|1/24/2023
Y03960532|8|120|120|0|||GODB|1|||R|1/24/2023
Y03960532|9|150|150|0|||VIS|3|||R|1/24/2023
Y03960532|10|149|149|0|||PGMOB|1|||R|1/24/2023
Y03958562|6|123|123|0|||SGE|1|||R|1/24/2023
Y03958562|7|106|106|0|||SBE|1|||R|1/24/2023
Y03958562|8|120|120|0|||GODB|1|||R|1/24/2023
Y03999542|6|179|179|0|||SBE|1|||R|1/24/2023
Y10248371|3|299.1|299.1|0|12/21/2022|12/21/2023|SGBAS|1|||R|11/11/2022
Y10248371|4|144.89|144.89|0|12/21/2022|12/21/2023|SBE|1|||R|11/11/2022
Y10248371|5|109.87|109.87|0|12/21/2022|12/21/2023|GODB|1|||R|11/11/2022
Y10248371|6|4.61|4.61|0|12/21/2022|12/21/2023|REPL|1|||R|11/11/2022
Y10248371|7|40.53|40.53|0|12/21/2022|12/21/2023|CRMCO|1|||R|11/11/2022
Y10248371|10|2040|2040|0|12/23/2022|12/23/2023|EUME|1|||R|12/16/2022
Y03977542|6|123|123|0|||SGE|1|||R|1/24/2023
Y03977542|7|106|106|0|||SBE|1|||R|1/24/2023
Y03977542|8|120|120|0|||GODB|1|||R|1/24/2023
Y03977542|9|300|300|0|||VIS|6|||R|1/24/2023
Y03977542|10|149|149|0|||PGMOB|1|||R|1/24/2023
Y03997902|6|199|199|0|||SGE|1|||R|1/24/2023
Y03983802|6|245|245|0|||SGP|1|||R|1/24/2023
Y03983802|7|135|135|0|||SBE|1|||R|1/24/2023
Y03983802|8|119|119|0|||GODB|1|||R|1/24/2023
Y03983802|9|30|30|0|||HOMEB|1|||R|1/24/2023
Y03979882|6|245|245|0|||SGP|1|||R|1/24/2023
Y03979882|7|135|135|0|||SBE|1|||R|1/24/2023
Y03979882|8|119|119|0|||GODB|1|||R|1/24/2023
Y03979882|9|149|149|0|||PGMOB|1|||R|1/24/2023
Y03981602|6|199|199|0|||SGE|1|||R|1/24/2023
Y03981602|7|100|100|0|||VIS|2|||R|1/24/2023
Y03984022|6|123|123|0|||SGE|1|||R|1/24/2023
Y03984022|7|106|106|0|||SBE|1|||R|1/24/2023
Y03984022|8|120|120|0|||GODB|1|||R|1/24/2023
Y03984022|9|100|100|0|||VIS|2|||R|1/24/2023
Y03983122|6|151|151|0|||SGE|1|||R|1/24/2023
Y03983122|7|148|148|0|||SBE|1|||R|1/24/2023
Y04038582|6|123|123|0|||SGE|1|||R|1/24/2023
Y04038582|7|106|106|0|||SBE|1|||R|1/24/2023
Y04038582|8|120|120|0|||GODB|1|||R|1/24/2023
Y05479422|6|299.1|299.1|0|||SGBAS|1|||R|1/18/2023
Y05479422|7|144.89|144.89|0|||SBE|1|||R|1/18/2023
Y05479422|8|109.87|109.87|0|||GODB|1|||R|1/18/2023
Y05479422|9|4.61|4.61|0|||REPL|1|||R|1/18/2023
Y05479422|10|40.53|40.53|0|||CRMCO|1|||R|1/18/2023
Y05479422|11|349|349|0|||SSE|1|||R|1/18/2023
Y05479422|12|49|26.95|0|||TESTO|1|||R|1/18/2023
Y05479422|13|49|26.95|0|||TESTO|1|||R|1/18/2023
Y10433480|2|329|296.1|32.9|1/24/2023|2/23/2024|SGE|1|||R|1/20/2023
Y10433480|3|170|153|17|1/24/2023|2/13/2024|GODB|1|||R|1/20/2023
Y10433480|4|299|269.1|29.9|1/24/2023|1/24/2024|SAGG|1|||R|1/20/2023
Y10523471|16|249|249|0|12/21/2022|12/21/2023|FBA|2|||R|11/22/2022
Y10523471|17|800|800|0|12/16/2022|12/16/2023|FBCR|8|||R|11/22/2022
Y10523471|23|199|199|0|1/24/2023|1/24/2024|DSSA|1|||R|11/22/2022
Y10523471|24|2000|2000|0|1/24/2023|1/24/2024|DSMH|40|||R|11/22/2022
Y10523471|15|2500|2500|0|12/16/2022|12/16/2023|AWCR|25|||R|11/28/2022
Y10523541|8|774|626.87|69.65|||PSOC2|1|||R|11/22/2022
Y10523541|9|225|182.25|20.25|||BOOS2|1|||R|11/22/2022
Y10523541|3|299.1|134.81|14.98|12/1/2022|12/1/2023|SGBAS|1|||R|11/22/2022
Y10523541|4|144.89|65.3|7.26|12/1/2022|12/1/2023|SBE|1|||R|11/22/2022
Y10523541|5|109.87|49.52|5.5|12/12/2022|12/12/2023|GODB|1|||R|11/22/2022
Y10523541|6|4.61|2.08|0.23|12/12/2022|12/12/2023|REPL|1|||R|11/22/2022
Y10523541|7|40.53|18.27|2.03|12/1/2022|12/1/2023|CRMCO|1|||R|11/22/2022
Y05663672|5|329|329|0|||SGE|1|||R|1/24/2023
Y05663672|6|170|170|0|||GODB|1|||R|1/24/2023
Y05663672|7|599|599|0|||MSE|1|||R|1/24/2023
Y05663672|8|49|26.95|0|||TESTO|1|||R|1/24/2023
Y05663672|9|49|26.95|0|||TESTO|1|||R|1/24/2023
Y04317002|6|245|245|0|||SGP|1|||R|1/24/2023
Y04317002|7|135|135|0|||SBE|1|||R|1/24/2023
Y04317002|8|119|119|0|||GODB|1|||R|1/24/2023
Y04317002|9|100|100|0|||VIS|2|||R|1/24/2023
Y04317002|10|215|215|0|||PLCP|1|||R|1/24/2023
Y04317002|11|30|30|0|||HOMEB|1|||R|1/24/2023
Y04317002|12|149|149|0|||PGMOB|1|||R|1/24/2023
Y10631301|3|299.1|209.46|39.71|12/13/2022|12/13/2023|SGBAS|1|||R|11/26/2022
Y10631301|4|144.89|101.46|19.24|12/13/2022|12/13/2023|SBE|1|||R|11/26/2022
Y10631301|5|109.87|76.94|14.59|12/15/2022|12/15/2023|GODB|1|||R|11/26/2022
Y10631301|6|4.61|3.23|0.61|12/15/2022|12/15/2023|REPL|1|||R|11/26/2022
Y10631301|7|40.53|28.38|5.38|12/13/2022|12/13/2023|CRMCO|1|||R|11/26/2022
Y10631301|8|599|352.47|66.83|1/24/2023|1/24/2024|MSE|1|||R|11/26/2022
Y10631301|9|350|205.95|39.05|1/24/2023|1/24/2024|MSP|1|||R|11/26/2022
Y10631301|10|249|209.32|39.68|||FBB|2|||R|11/26/2022
Y10631301|11|1200|1008.72|191.28|||FBCR|12|||R|11/26/2022
Y04390552|6|151|151|0|||SGE|1|||R|1/24/2023
Y04390552|7|148|148|0|||SBE|1|||R|1/24/2023
Y04317882|6|245|245|0|||SGP|1|||R|1/24/2023
Y04317882|7|135|135|0|||SBE|1|||R|1/24/2023
Y04317882|8|119|119|0|||GODB|1|||R|1/24/2023
Y04317882|9|100|100|0|||VIS|2|||R|1/24/2023
Y04317882|10|76|76|0|||FUOP|1|||R|1/24/2023
Y04317882|11|30|30|0|||HOMEB|1|||R|1/24/2023
Y04317882|12|89|89|0|||RFYS|1|||R|1/24/2023
Y04317882|13|149|149|0|||PGMOB|1|||R|1/24/2023
Y04414242|6|123|123|0|||SGE|1|||R|1/24/2023
Y04414242|7|106|106|0|||SBE|1|||R|1/24/2023
Y04414242|8|120|120|0|||GODB|1|||R|1/24/2023
Y04414242|9|349|349|0|||SSE|1|||R|1/24/2023
Y04389362|6|179|179|0|||SBE|1|||R|1/24/2023
Y04389362|7|99|99|0|||LOG0|1|||R|1/24/2023
Y04388742|6|245|245|0|||SGP|1|||R|1/24/2023
Y04388742|7|135|135|0|||SBE|1|||R|1/24/2023
Y04388742|8|119|119|0|||GODB|1|||R|1/24/2023
Y04388412|6|123|123|0|||SGE|1|||R|1/24/2023
Y04388412|7|106|106|0|||SBE|1|||R|1/24/2023
Y04388412|8|120|120|0|||GODB|1|||R|1/24/2023
Y04388412|9|30|30|0|||HOMEB|1|||R|1/24/2023
Y04393722|6|199|199|0|||SGE|1|||R|1/24/2023
Y04393722|7|199|199|0|||AWE|1|||R|1/24/2023
Y04393722|8|1600|1600|0|||AWCR|16|||R|1/24/2023
Y04396072|6|123|123|0|||SGE|1|||R|1/24/2023
Y04396072|7|106|106|0|||SBE|1|||R|1/24/2023
Y04396072|8|120|120|0|||GODB|1|||R|1/24/2023
Y04396072|9|150|150|0|||VIS|3|||R|1/24/2023
Y04396072|10|30|30|0|||HOMEB|1|||R|1/24/2023
Y04396072|11|149|149|0|||PGMOB|1|||R|1/24/2023
Y04389282|6|123|123|0|||SGE|1|||R|1/24/2023
Y04389282|7|106|106|0|||SBE|1|||R|1/24/2023
Y04389282|8|120|120|0|||GODB|1|||R|1/24/2023
Y04393492|6|245|245|0|||SGP|1|||R|1/24/2023
Y04393492|7|135|135|0|||SBE|1|||R|1/24/2023
Y04393492|8|119|119|0|||GODB|1|||R|1/24/2023
Y04393492|9|100|100|0|||REPM|1|||R|1/24/2023
Y04393492|10|50|50|0|||VIS|1|||R|1/24/2023
Y04393492|11|149|149|0|||PGMOB|1|||R|1/24/2023
Y04394942|6|245|245|0|||SGP|1|||R|1/24/2023
Y04394942|7|135|135|0|||SBE|1|||R|1/24/2023
Y04394942|8|119|119|0|||GODB|1|||R|1/24/2023
Y04395292|6|123|123|0|||SGE|1|||R|1/24/2023
Y04395292|7|106|106|0|||SBE|1|||R|1/24/2023
Y04395292|8|120|120|0|||GODB|1|||R|1/24/2023
Y04386112|6|123|123|0|||SGE|1|||R|1/24/2023
Y04386112|7|106|106|0|||SBE|1|||R|1/24/2023
Y04386112|8|120|120|0|||GODB|1|||R|1/24/2023
Y04386112|9|30|30|0|||HOMEB|1|||R|1/24/2023
Y04386112|10|89|89|0|||RFYS|1|||R|1/24/2023
Y10667380|6|200|0|0|1/24/2023|1/24/2024|MSR|1|||R|11/29/2022
Y10679751|14|1199|1079.1|119.9|1/24/2023|1/24/2024|PSOC4|1|||R|11/29/2022
Y10679751|15|450|405|45|1/24/2023|1/24/2024|BOOS4|1|||R|11/29/2022
Y10679751|16|373.5|373.5|0|||FBB|3|||R|11/29/2022
Y10679751|17|900|900|0|||FBCR|9|||R|11/29/2022
Y10679751|3|416.34|299.72|33.3|12/1/2022|12/1/2023|SGPRE|1|||R|11/30/2022
Y10679751|4|138.98|100.05|11.12|12/1/2022|12/1/2023|SBE|1|||R|11/30/2022
Y10679751|5|105.39|75.87|8.43|12/1/2022|12/1/2023|GODB|1|||R|11/30/2022
Y10679751|6|92.76|66.78|7.42|1/10/2023|1/10/2024|PUBPG|1|||R|11/30/2022
Y10679751|7|143.1|103.01|11.45|12/28/2022|12/28/2023|NOVPG|1|||R|11/30/2022
Y10679751|8|107.86|77.64|8.63|12/1/2022|12/1/2023|REPG|1|||R|11/30/2022
Y10679751|9|204.55|147.25|16.35|12/1/2022|12/1/2023|VIS|5|||R|11/30/2022
Y10679751|10|119.92|86.33|9.59|12/1/2022|12/1/2023|PGMOB|1|||R|11/30/2022
Y10679751|11|65.61|47.23|5.25|12/1/2022|12/1/2023|CRMEM|1|||R|11/30/2022
Y10679751|12|38.88|27.99|3.11|12/1/2022|12/1/2023|CRMCO|1|||R|11/30/2022
Y10679751|13|65.61|47.23|5.25|12/1/2022|12/1/2023|CRMSM|1|||R|11/30/2022
Y05793882|6|299.1|299.1|0|||SGBAS|1|||R|1/24/2023
Y05793882|7|144.89|144.89|0|||SBE|1|||R|1/24/2023
Y05793882|8|109.87|109.87|0|||GODB|1|||R|1/24/2023
Y05793882|9|4.61|4.61|0|||REPL|1|||R|1/24/2023
Y05793882|10|40.53|40.53|0|||CRMCO|1|||R|1/24/2023
Y05793882|11|349|349|0|||SSE|1|||R|1/24/2023
Y05794932|6|299.1|299.1|0|||SGBAS|1|||R|1/24/2023
Y05794932|7|144.89|144.89|0|||SBE|1|||R|1/24/2023
Y05794932|8|109.87|109.87|0|||GODB|1|||R|1/24/2023
Y05794932|9|4.61|4.61|0|||REPL|1|||R|1/24/2023
Y05794932|10|40.53|40.53|0|||CRMCO|1|||R|1/24/2023
Y05794932|11|599|599|0|||MSE|1|||R|1/24/2023
Y05736842|6|299.1|299.1|0|||SGBAS|1|||R|1/24/2023
Y05736842|7|144.89|144.89|0|||SBE|1|||R|1/24/2023
Y05736842|8|109.87|109.87|0|||GODB|1|||R|1/24/2023
Y05736842|9|4.61|4.61|0|||REPL|1|||R|1/24/2023
Y05736842|10|40.53|40.53|0|||CRMCO|1|||R|1/24/2023
Y05736842|11|349|349|0|||SSE|1|||R|1/24/2023
Y05770562|6|331.52|331.52|0|||SGSTD|1|||R|1/24/2023
Y05770562|7|149.35|149.35|0|||SBE|1|||R|1/24/2023
Y05770562|8|113.25|113.25|0|||GODB|1|||R|1/24/2023
Y05770562|9|87.2|87.2|0|||REPM|1|||R|1/24/2023
Y05770562|10|128.88|128.88|0|||PGMOB|1|||R|1/24/2023
Y05770562|11|76.5|76.5|0|||CRMEM|1|||R|1/24/2023
Y05770562|12|41.8|41.8|0|||CRMCO|1|||R|1/24/2023
Y05770562|13|70.5|70.5|0|||CRMSM|1|||R|1/24/2023
Y05770562|14|215|215|0|||PLCP|1|||R|1/24/2023
Y05770562|15|76|76|0|||FUOP|1|||R|1/24/2023
Y05762322|6|331.52|331.52|0|||SGSTD|1|||R|1/24/2023
Y05762322|7|149.35|149.35|0|||SBE|1|||R|1/24/2023
Y05762322|8|113.25|113.25|0|||GODB|1|||R|1/24/2023
Y05762322|9|87.2|87.2|0|||REPM|1|||R|1/24/2023
Y05762322|10|128.88|128.88|0|||PGMOB|1|||R|1/24/2023
Y05762322|11|76.5|76.5|0|||CRMEM|1|||R|1/24/2023
Y05762322|12|41.8|41.8|0|||CRMCO|1|||R|1/24/2023
Y05762322|13|70.5|70.5|0|||CRMSM|1|||R|1/24/2023
Y05762322|14|30|30|0|||HOMEB|1|||R|1/24/2023
Y05762322|15|89|89|0|||RFYS|1|||R|1/24/2023
Y05786502|6|299.1|299.1|0|||SGBAS|1|||R|1/24/2023
Y05786502|7|144.89|144.89|0|||SBE|1|||R|1/24/2023
Y05786502|8|109.87|109.87|0|||GODB|1|||R|1/24/2023
Y05786502|9|4.61|4.61|0|||REPL|1|||R|1/24/2023
Y05786502|10|40.53|40.53|0|||CRMCO|1|||R|1/24/2023
Y05786502|11|349|349|0|||SSE|1|||R|1/24/2023
Y05653282|6|299.1|299.1|0|||SGBAS|1|||R|1/24/2023
Y05653282|7|144.89|144.89|0|||SBE|1|||R|1/24/2023
Y05653282|8|109.87|109.87|0|||GODB|1|||R|1/24/2023
Y05653282|9|4.61|4.61|0|||REPL|1|||R|1/24/2023
Y05653282|10|40.53|40.53|0|||CRMCO|1|||R|1/24/2023
Y05742542|6|240|228|0|||SGE|1|||R|1/24/2023
Y05742542|7|111.76|106.17|0|||GODB|1|||R|1/24/2023
Y05741622|5|290|290|0|||SBE|1|||R|1/24/2023
Y05785042|6|299.1|299.1|0|||SGBAS|1|||R|1/24/2023
Y05785042|7|144.89|144.89|0|||SBE|1|||R|1/24/2023
Y05785042|8|109.87|109.87|0|||GODB|1|||R|1/24/2023
Y05785042|9|4.61|4.61|0|||REPL|1|||R|1/24/2023
Y05785042|10|40.53|40.53|0|||CRMCO|1|||R|1/24/2023
Y05785042|11|200|200|0|||VIS|4|||R|1/24/2023
Y05785042|12|860|860|0|||PLCP|4|||R|1/24/2023
Y05785042|13|149|149|0|||PGMOB|1|||R|1/24/2023
Y05785042|14|99|99|0|||LOG0|1|||R|1/24/2023
Y05793562|6|299.1|299.1|0|||SGBAS|1|||R|1/24/2023
Y05793562|7|144.89|144.89|0|||SBE|1|||R|1/24/2023
Y05793562|8|109.87|109.87|0|||GODB|1|||R|1/24/2023
