contratto_cod|numero_annuncio|list_total|contracted_price|total_discount|data_attivazione|data_fine_prestazione|product_code|quantity|causale_annullamento|data_annullamento|status_item|creazione_dta
Y04166062|10|199|199|0|||AWE|1|||R|1/23/2023
Y04166062|11|1100|1100|0|||AWCR|11|||R|1/23/2023
Y04206182|6|245|245|0|||SGP|1|||R|1/23/2023
Y04206182|7|135|135|0|||SBE|1|||R|1/23/2023
Y04206182|8|119|119|0|||GODB|1|||R|1/23/2023
Y04206182|9|50|50|0|||VIS|1|||R|1/23/2023
Y04206182|10|149|149|0|||PGMOB|1|||R|1/23/2023
Y04193132|6|245|245|0|||SGP|1|||R|1/23/2023
Y04193132|7|135|135|0|||SBE|1|||R|1/23/2023
Y04193132|8|119|119|0|||GODB|1|||R|1/23/2023
Y04193132|9|149|149|0|||PGMOB|1|||R|1/23/2023
Y04095992|6|245|245|0|||SGP|1|||R|1/23/2023
Y04095992|7|135|135|0|||SBE|1|||R|1/23/2023
Y04095992|8|119|119|0|||GODB|1|||R|1/23/2023
Y04095992|9|100|100|0|||VIS|2|||R|1/23/2023
Y04095992|10|430|430|0|||PLCP|2|||R|1/23/2023
Y04095992|11|149|149|0|||PGMOB|1|||R|1/23/2023
Y04159742|6|123|123|0|||SGE|1|||R|1/23/2023
Y04159742|7|106|106|0|||SBE|1|||R|1/23/2023
Y04159742|8|120|120|0|||GODB|1|||R|1/23/2023
Y04162752|7|123|123|0|||SGE|1|||R|1/23/2023
Y04162752|8|106|106|0|||SBE|1|||R|1/23/2023
Y04162752|9|120|120|0|||GODB|1|||R|1/23/2023
Y04162752|10|30|30|0|||HOMEB|1|||R|1/23/2023
Y04234192|6|123|123|0|||SGE|1|||R|1/23/2023
Y04234192|7|106|106|0|||SBE|1|||R|1/23/2023
Y04234192|8|120|120|0|||GODB|1|||R|1/23/2023
Y04234192|9|50|50|0|||VIS|1|||R|1/23/2023
Y04231672|6|123|123|0|||SGE|1|||R|1/23/2023
Y04231672|7|106|106|0|||SBE|1|||R|1/23/2023
Y04231672|8|120|120|0|||GODB|1|||R|1/23/2023
Y04229642|6|123|123|0|||SGE|1|||R|1/23/2023
Y04229642|7|106|106|0|||SBE|1|||R|1/23/2023
Y04229642|8|120|120|0|||GODB|1|||R|1/23/2023
Y04229642|9|100|100|0|||VIS|2|||R|1/23/2023
Y04162682|6|123|123|0|||SGE|1|||R|1/23/2023
Y04162682|7|106|106|0|||SBE|1|||R|1/23/2023
Y04162682|8|120|120|0|||GODB|1|||R|1/23/2023
Y04162682|9|50|50|0|||VIS|1|||R|1/23/2023
Y04162682|10|30|30|0|||HOMEB|1|||R|1/23/2023
Y04162682|11|599|599|0|||MSE|1|||R|1/23/2023
Y04167312|6|123|123|0|||SGE|1|||R|1/23/2023
Y04167312|7|106|106|0|||SBE|1|||R|1/23/2023
Y04167312|8|120|120|0|||GODB|1|||R|1/23/2023
Y04168832|6|123|123|0|||SGE|1|||R|1/23/2023
Y04168832|7|106|106|0|||SBE|1|||R|1/23/2023
Y04168832|8|120|120|0|||GODB|1|||R|1/23/2023
Y04161022|6|245|245|0|||SGP|1|||R|1/23/2023
Y04161022|7|135|135|0|||SBE|1|||R|1/23/2023
Y04161022|8|119|119|0|||GODB|1|||R|1/23/2023
Y04161022|9|149|149|0|||PGMOB|1|||R|1/23/2023
Y04194812|6|245|245|0|||SGP|1|||R|1/23/2023
Y04194812|7|135|135|0|||SBE|1|||R|1/23/2023
Y04194812|8|119|119|0|||GODB|1|||R|1/23/2023
Y04194812|9|50|50|0|||VIS|1|||R|1/23/2023
Y04162002|6|123|123|0|||SGE|1|||R|1/23/2023
Y04162002|7|106|106|0|||SBE|1|||R|1/23/2023
Y04162002|8|120|120|0|||GODB|1|||R|1/23/2023
Y04162002|9|200|200|0|||VIS|4|||R|1/23/2023
Y04170852|6|199|199|0|||SGE|1|||R|1/23/2023
Y04170852|7|30|30|0|||HOMEB|1|||R|1/23/2023
Y04170852|8|49|49|0|||TESTO|1|||R|1/23/2023
Y04170852|9|49|49|0|||TESTO|1|||R|1/23/2023
Y04170552|6|245|245|0|||SGP|1|||R|1/23/2023
Y04170552|7|135|135|0|||SBE|1|||R|1/23/2023
Y04170552|8|119|119|0|||GODB|1|||R|1/23/2023
Y04192352|6|123|123|0|||SGE|1|||R|1/23/2023
Y04192352|7|106|106|0|||SBE|1|||R|1/23/2023
Y04192352|8|120|120|0|||GODB|1|||R|1/23/2023
Y04160672|6|123|123|0|||SGE|1|||R|1/23/2023
Y04160672|7|106|106|0|||SBE|1|||R|1/23/2023
Y04160672|8|120|120|0|||GODB|1|||R|1/23/2023
Y04160672|9|149|149|0|||PGMOB|1|||R|1/23/2023
Y04206512|6|123|123|0|||SGE|1|||R|1/23/2023
Y04206512|7|106|106|0|||SBE|1|||R|1/23/2023
Y04206512|8|120|120|0|||GODB|1|||R|1/23/2023
Y04206102|6|123|123|0|||SGE|1|||R|1/23/2023
Y04206102|7|106|106|0|||SBE|1|||R|1/23/2023
Y04206102|8|120|120|0|||GODB|1|||R|1/23/2023
Y04197132|6|245|245|0|||SGP|1|||R|1/23/2023
Y04197132|7|135|135|0|||SBE|1|||R|1/23/2023
Y04197132|8|119|119|0|||GODB|1|||R|1/23/2023
Y04197132|9|30|30|0|||HOMEB|1|||R|1/23/2023
Y04197132|10|149|149|0|||PGMOB|1|||R|1/23/2023
Y04204042|6|123|123|0|||SGE|1|||R|1/23/2023
Y04204042|7|106|106|0|||SBE|1|||R|1/23/2023
Y04204042|8|120|120|0|||GODB|1|||R|1/23/2023
Y04204042|9|199|199|0|||AWE|1|||R|1/23/2023
Y04204042|10|600|600|0|||AWCR|6|||R|1/23/2023
Y04201562|6|123|123|0|||SGE|1|||R|1/23/2023
Y04201562|7|106|106|0|||SBE|1|||R|1/23/2023
Y04201562|8|120|120|0|||GODB|1|||R|1/23/2023
Y04201562|9|50|50|0|||VIS|1|||R|1/23/2023
Y04196452|6|123|123|0|||SGE|1|||R|1/23/2023
Y04196452|7|106|106|0|||SBE|1|||R|1/23/2023
Y04196452|8|120|120|0|||GODB|1|||R|1/23/2023
Y04196452|9|49|49|0|||TESTO|1|||R|1/23/2023
Y04197962|6|123|123|0|||SGE|1|||R|1/23/2023
Y04197962|7|106|106|0|||SBE|1|||R|1/23/2023
Y04197962|8|120|120|0|||GODB|1|||R|1/23/2023
Y04197962|9|100|100|0|||VIS|2|||R|1/23/2023
Y04197962|10|149|149|0|||PGMOB|1|||R|1/23/2023
Y04202972|6|123|123|0|||SGE|1|||R|1/23/2023
Y04202972|7|106|106|0|||SBE|1|||R|1/23/2023
Y04202972|8|120|120|0|||GODB|1|||R|1/23/2023
Y04202972|9|50|50|0|||VIS|1|||R|1/23/2023
Y04202972|10|149|149|0|||PGMOB|1|||R|1/23/2023
Y04226472|6|245|245|0|||SGP|1|||R|1/23/2023
Y04226472|7|135|135|0|||SBE|1|||R|1/23/2023
Y04226472|8|119|119|0|||GODB|1|||R|1/23/2023
Y04226472|9|199|199|0|||AWE|1|||R|1/23/2023
Y04226472|10|500|500|0|||AWCR|5|||R|1/23/2023
Y04207062|6|123|123|0|||SGE|1|||R|1/23/2023
Y04207062|7|106|106|0|||SBE|1|||R|1/23/2023
Y04207062|8|120|120|0|||GODB|1|||R|1/23/2023
Y04202092|6|123|123|0|||SGE|1|||R|1/23/2023
Y04202092|7|106|106|0|||SBE|1|||R|1/23/2023
Y04202092|8|120|120|0|||GODB|1|||R|1/23/2023
Y04197022|6|123|123|0|||SGE|1|||R|1/23/2023
Y04197022|7|106|106|0|||SBE|1|||R|1/23/2023
Y04197022|8|120|120|0|||GODB|1|||R|1/23/2023
Y04197022|9|30|30|0|||HOMEB|1|||R|1/23/2023
Y04197022|10|89|89|0|||RFYS|1|||R|1/23/2023
Y04197022|11|199|199|0|||AWE|1|||R|1/23/2023
Y04197022|12|500|500|0|||AWCR|5|||R|1/23/2023
Y04129252|6|199|199|0|||SGE|1|||R|1/23/2023
Y04129252|7|49|49|0|||TESTO|1|||R|1/23/2023
Y04129252|8|49|49|0|||TESTO|1|||R|1/23/2023
Y04202462|6|123|123|0|||SGE|1|||R|1/23/2023
Y04202462|7|106|106|0|||SBE|1|||R|1/23/2023
Y04202462|8|120|120|0|||GODB|1|||R|1/23/2023
Y03915192|6|199|199|0|||SGE|1|||R|1/23/2023
Y03915192|7|50|50|0|||VIS|1|||R|1/23/2023
Y03915192|8|30|30|0|||HOMEB|1|||R|1/23/2023
Y03915192|9|99|99|0|||LOG0|1|||R|1/23/2023
Y04229412|6|245|245|0|||SGP|1|||R|1/23/2023
Y04229412|7|135|135|0|||SBE|1|||R|1/23/2023
Y04229412|8|119|119|0|||GODB|1|||R|1/23/2023
Y04204592|6|123|123|0|||SGE|1|||R|1/23/2023
Y04204592|7|106|106|0|||SBE|1|||R|1/23/2023
Y04204592|8|120|120|0|||GODB|1|||R|1/23/2023
Y04198622|6|123|123|0|||SGE|1|||R|1/23/2023
Y04198622|7|106|106|0|||SBE|1|||R|1/23/2023
Y04198622|8|120|120|0|||GODB|1|||R|1/23/2023
Y04198622|9|50|50|0|||VIS|1|||R|1/23/2023
Y04198622|10|99|99|0|||LOG0|1|||R|1/23/2023
Y03935682|7|245|245|0|||SGP|1|||R|1/23/2023
Y03935682|8|135|135|0|||SBE|1|||R|1/23/2023
Y03935682|9|119|119|0|||GODB|1|||R|1/23/2023
Y03935682|13|100|100|0|||REPM|1|||R|1/23/2023
Y03935682|14|200|200|0|||VIS|4|||R|1/23/2023
Y03935682|15|149|149|0|||PGMOB|1|||R|1/23/2023
Y03935682|16|349|349|0|||SSE|1|||R|1/23/2023
Y03935682|10|75|75|0|||CRMEM|1|||R|1/23/2023
Y03935682|11|25|25|0|||CRMCO|1|||R|1/23/2023
Y03935682|12|99|99|0|||CRMSM|1|||R|1/23/2023
Y04195512|6|290|290|0|||SGP|1|||R|1/23/2023
Y04195512|7|159|159|0|||SBE|1|||R|1/23/2023
Y04227982|6|123|104.55|0|||SGE|1|||R|1/23/2023
Y04227982|7|106|90.1|0|||SBE|1|||R|1/23/2023
Y04227982|8|120|102|0|||GODB|1|||R|1/23/2023
Y04197162|6|123|123|0|||SGE|1|||R|1/23/2023
Y04197162|7|106|106|0|||SBE|1|||R|1/23/2023
Y04197162|8|120|120|0|||GODB|1|||R|1/23/2023
Y04196672|6|199|199|0|||SGE|1|||R|1/23/2023
Y04198302|6|199|199|0|||SGE|1|||R|1/23/2023
Y04199662|6|245|245|0|||SGP|1|||R|1/23/2023
Y04199662|7|135|135|0|||SBE|1|||R|1/23/2023
Y04199662|8|119|119|0|||GODB|1|||R|1/23/2023
Y04199662|9|150|150|0|||VIS|3|||R|1/23/2023
Y04229232|6|123|123|0|||SGE|1|||R|1/23/2023
Y04229232|7|106|106|0|||SBE|1|||R|1/23/2023
Y04229232|8|120|120|0|||GODB|1|||R|1/23/2023
Y04229232|9|250|250|0|||VIS|5|||R|1/23/2023
Y04229232|10|149|149|0|||PGMOB|1|||R|1/23/2023
Y04236502|6|123|123|0|||SGE|1|||R|1/23/2023
Y04236502|7|106|106|0|||SBE|1|||R|1/23/2023
Y04236502|8|120|120|0|||GODB|1|||R|1/23/2023
Y04230172|6|123|123|0|||SGE|1|||R|1/23/2023
Y04230172|7|106|106|0|||SBE|1|||R|1/23/2023
Y04230172|8|120|120|0|||GODB|1|||R|1/23/2023
Y04287312|6|245|245|0|||SGP|1|||R|1/23/2023
Y04287312|7|135|135|0|||SBE|1|||R|1/23/2023
Y04287312|8|119|119|0|||GODB|1|||R|1/23/2023
Y04287312|9|500|500|0|||VIS|10|||R|1/23/2023
Y04287312|10|215|215|0|||PLCP|1|||R|1/23/2023
Y04287312|11|149|149|0|||PGMOB|1|||R|1/23/2023
Y04287312|12|199|199|0|||AWE|1|||R|1/23/2023
Y04287312|13|1200|1200|0|||AWCR|12|||R|1/23/2023
Y05417182|6|299.1|299.1|0|||SGBAS|1|||R|1/23/2023
Y05417182|7|144.89|144.89|0|||SBE|1|||R|1/23/2023
Y05417182|8|109.87|109.87|0|||GODB|1|||R|1/23/2023
Y05417182|9|4.61|4.61|0|||REPL|1|||R|1/23/2023
Y05417182|10|40.53|40.53|0|||CRMCO|1|||R|1/23/2023
Y05417182|11|30|30|0|||HOMEB|1|||R|1/23/2023
Y05659772|6|299.1|299.1|0|||SGBAS|1|||R|1/23/2023
Y05659772|7|144.89|144.89|0|||SBE|1|||R|1/23/2023
Y05659772|8|109.87|109.87|0|||GODB|1|||R|1/23/2023
Y05659772|9|4.61|4.61|0|||REPL|1|||R|1/23/2023
Y05659772|10|40.53|40.53|0|||CRMCO|1|||R|1/23/2023
Y05659772|11|149|149|0|||PGMOB|1|||R|1/23/2023
Y05659772|12|599|599|0|||MSE|1|||R|1/23/2023
Y05550672|5|329|329|0|||SGE|1|||R|1/23/2023
Y05550672|6|170|170|0|||GODB|1|||R|1/23/2023
Y05550672|7|599|599|0|||MSE|1|||R|1/23/2023
Y05668232|6|299.1|299.1|0|||SGBAS|1|||R|1/23/2023
Y05668232|7|144.89|144.89|0|||SBE|1|||R|1/23/2023
Y05668232|8|109.87|109.87|0|||GODB|1|||R|1/23/2023
Y05668232|9|4.61|4.61|0|||REPL|1|||R|1/23/2023
Y05668232|10|40.53|40.53|0|||CRMCO|1|||R|1/23/2023
Y05668232|11|599|599|0|||MSE|1|||R|1/23/2023
Y05515732|6|299.1|299.1|0|||SGBAS|1|||R|1/23/2023
Y05515732|7|144.89|144.89|0|||SBE|1|||R|1/23/2023
Y05515732|8|109.87|109.87|0|||GODB|1|||R|1/23/2023
Y05515732|9|4.61|4.61|0|||REPL|1|||R|1/23/2023
Y05515732|10|40.53|40.53|0|||CRMCO|1|||R|1/23/2023
Y05515732|11|599|599|0|||MSE|1|||R|1/23/2023
Y05515732|12|49|41.6|0|||TESTO|1|||R|1/23/2023
Y05622452|6|331.52|331.52|0|||SGSTD|1|||R|1/23/2023
Y05622452|7|149.35|149.35|0|||SBE|1|||R|1/23/2023
Y05622452|8|113.25|113.25|0|||GODB|1|||R|1/23/2023
Y05622452|9|87.2|87.2|0|||REPM|1|||R|1/23/2023
Y05622452|10|128.88|128.88|0|||PGMOB|1|||R|1/23/2023
Y05622452|11|76.5|76.5|0|||CRMEM|1|||R|1/23/2023
Y05622452|12|41.8|41.8|0|||CRMCO|1|||R|1/23/2023
Y05622452|13|70.5|70.5|0|||CRMSM|1|||R|1/23/2023
Y05622452|14|550|550|0|||LSE|1|||R|1/23/2023
Y05622452|15|1105|1105|0|||SDSE|1|||R|1/23/2023
Y05622452|16|49|26.95|0|||TESTO|1|||R|1/23/2023
Y05622452|17|99|54.45|0|||LOG0|1|||R|1/23/2023
Y04289502|6|123|123|0|||SGE|1|||R|1/23/2023
Y04289502|7|106|106|0|||SBE|1|||R|1/23/2023
Y04289502|8|120|120|0|||GODB|1|||R|1/23/2023
Y05196772|5|329|329|0|||SGE|1|||R|1/23/2023
Y05196772|6|170|170|0|||GODB|1|||R|1/23/2023
Y05196772|7|599|599|0|||MSE|1|||R|1/23/2023
Y05196772|8|49|26.95|0|||TESTO|1|||R|1/23/2023
Y05196772|9|49|26.95|0|||TESTO|1|||R|1/23/2023
Y04318972|6|123|123|0|||SGE|1|||R|1/23/2023
Y04318972|7|106|106|0|||SBE|1|||R|1/23/2023
Y04318972|8|120|120|0|||GODB|1|||R|1/23/2023
Y04318972|9|100|100|0|||VIS|2|||R|1/23/2023
Y04318972|10|149|149|0|||PGMOB|1|||R|1/23/2023
Y04355322|6|123|123|0|||SGE|1|||R|1/23/2023
Y04355322|7|106|106|0|||SBE|1|||R|1/23/2023
Y04355322|8|120|120|0|||GODB|1|||R|1/23/2023
Y04355322|9|100|100|0|||REPM|1|||R|1/23/2023
Y04325882|6|123|123|0|||SGE|1|||R|1/23/2023
Y04325882|7|106|106|0|||SBE|1|||R|1/23/2023
Y04325882|8|120|120|0|||GODB|1|||R|1/23/2023
Y04386452|6|123|123|0|||SGE|1|||R|11/26/2022
Y04386452|7|106|106|0|||SBE|1|||R|11/26/2022
Y04386452|8|120|120|0|||GODB|1|||R|11/26/2022
Y04386452|9|149|149|0|||PGMOB|1|||R|11/26/2022
Y04386452|10|49|49|0|||TESTO|1|||R|11/26/2022
Y04327152|6|123|123|0|||SGE|1|||R|1/23/2023
Y04327152|7|106|106|0|||SBE|1|||R|1/23/2023
Y04327152|8|120|120|0|||GODB|1|||R|1/23/2023
Y04332822|6|123|123|0|||SGE|1|||R|1/23/2023
Y04332822|7|106|106|0|||SBE|1|||R|1/23/2023
Y04332822|8|120|120|0|||GODB|1|||R|1/23/2023
Y04330372|6|123|123|0|||SGE|1|||R|1/23/2023
Y04330372|7|106|106|0|||SBE|1|||R|1/23/2023
Y04330372|8|120|120|0|||GODB|1|||R|1/23/2023
Y04359992|6|123|123|0|||SGE|1|||R|1/23/2023
Y04359992|7|106|106|0|||SBE|1|||R|1/23/2023
Y04359992|8|120|120|0|||GODB|1|||R|1/23/2023
Y05739582|5|329|329|0|||SGE|1|||R|1/23/2023
Y05739582|6|170|170|0|||GODB|1|||R|1/23/2023
Y05739582|7|349|349|0|||SSE|1|||R|1/23/2023
Y05739582|8|49|26.95|0|||TESTO|1|||R|1/23/2023
Y05739582|9|49|26.95|0|||TESTO|1|||R|1/23/2023
Y05739582|10|99|54.45|0|||LOG0|1|||R|1/23/2023
Y05220622|6|299.1|299.1|0|||SGBAS|1|||R|1/23/2023
Y05220622|7|144.89|144.89|0|||SBE|1|||R|1/23/2023
Y05220622|8|109.87|109.87|0|||GODB|1|||R|1/23/2023
Y05220622|9|4.61|4.61|0|||REPL|1|||R|1/23/2023
Y05220622|10|40.53|40.53|0|||CRMCO|1|||R|1/23/2023
Y04135092|6|299.1|299.1|0|||SGBAS|1|||R|1/23/2023
Y04135092|7|144.89|144.89|0|||SBE|1|||R|1/23/2023
Y04135092|8|109.87|109.87|0|||GODB|1|||R|1/23/2023
Y04135092|9|4.61|4.61|0|||REPL|1|||R|1/23/2023
Y04135092|10|40.53|40.53|0|||CRMCO|1|||R|1/23/2023
Y04135092|11|30|30|0|||HOMEB|1|||R|1/23/2023
Y05743862|6|299.1|299.1|0|||SGBAS|1|||R|1/23/2023
Y05743862|7|144.89|144.89|0|||SBE|1|||R|1/23/2023
Y05743862|8|109.87|109.87|0|||GODB|1|||R|1/23/2023
Y05743862|9|4.61|4.61|0|||REPL|1|||R|1/23/2023
Y05743862|10|40.53|40.53|0|||CRMCO|1|||R|1/23/2023
Y05743862|12|649|649|0|||AWP|1|||R|1/23/2023
Y05743862|13|7000|7000|0|||AWCR|70|||R|1/23/2023
Y05743862|11|897|897|0|||SAGG|3|||R|1/23/2023
Y05582102|6|299.1|299.1|0|||SGBAS|1|||R|1/23/2023
Y05582102|7|144.89|144.89|0|||SBE|1|||R|1/23/2023
Y05582102|8|109.87|109.87|0|||GODB|1|||R|1/23/2023
Y05582102|9|4.61|4.61|0|||REPL|1|||R|1/23/2023
Y05582102|10|40.53|40.53|0|||CRMCO|1|||R|1/23/2023
Y05582102|11|215|215|0|||PLCP|1|||R|1/23/2023
Y00684151|2|329|282.52|46.48|10/22/2021|12/1/2022|SGE|1|||R|7/21/2021
Y00684151|3|170|145.93|24.07|10/22/2021|11/26/2022|GODB|1|||R|7/21/2021
Y00684151|4|1495|1283.35|211.65|10/22/2021|11/24/2022|SAGG|5|||R|7/21/2021
Y00684151|5|199|170.82|28.18|10/22/2021|11/24/2022|AWE|1|||R|7/21/2021
Y00684151|6|6200|5322.08|877.92|10/22/2021|10/22/2022|AWCR|62|||R|7/21/2021
Y00684151|7|99|15.68|14.02|8/29/2022||LOG0|1|||R|7/21/2021
Y00684151|8|99|15.68|14.02|8/29/2022||LOG0|1|||R|7/21/2021
Y00684151|9|99|15.68|14.02|8/29/2022||LOG0|1|||R|7/21/2021
Y00684151|10|99|15.68|14.02|8/29/2022||LOG0|1|||R|7/21/2021
Y00684151|11|99|15.68|14.02|8/29/2022||LOG0|1|||R|7/21/2021
Y00684151|12|99|15.68|14.02|8/29/2022||LOG0|1|||R|7/21/2021
Y00684151|13|99|15.68|14.02|8/29/2022||LOG0|1|||R|7/21/2021
Y00684151|14|99|15.68|14.02|8/29/2022||LOG0|1|||R|7/21/2021
Y00684151|18|199|170.82|28.18|10/30/2021|10/30/2022|DSSU|1|||R|7/21/2021
Y00684151|19|500|429.2|70.8|10/30/2021|10/30/2022|DSMX|10|||R|7/21/2021
Y00691140|4|30|28.73|1.27|7/30/2021|10/23/2022|HOMEB|1|||R|7/21/2021
Y00691140|2|329|315.07|13.93|7/30/2021|11/17/2022|SGE|1|||R|7/21/2021
Y00691140|3|170|162.8|7.2|7/30/2021|10/23/2022|GODB|1|||R|7/21/2021
Y00691140|5|349|281.87|14.78|8/25/2021|12/14/2022|SSE|1|||R|7/21/2021
Y00691140|6|200|161.53|8.47|8/25/2021|8/25/2022|SSP|1|||R|7/21/2021
Y00718291|1|245|236.08|8.92|7/23/2021|9/21/2022|SGP|1|||R|7/22/2021
Y00718291|3|119|114.66|4.34|7/23/2021|9/21/2022|GODB|1|||R|7/22/2021
Y00718291|2|135|130.08|4.92|7/23/2021|10/24/2022|SBE|1|||R|7/22/2021
Y00718291|4|50|48.18|1.82|7/23/2021|7/23/2022|VIS|1|||R|7/22/2021
Y00823960|7|99|28.65|1.05|8/29/2022||LOG0|1|||R|7/26/2021
Y00823960|8|99|28.65|1.05|8/29/2022||LOG0|1|||R|7/26/2021
Y00823960|2|329|325.5|3.5|7/30/2021|12/3/2022|SGE|1|||R|7/26/2021
Y00823960|3|170|168.2|1.8|7/30/2021|10/23/2022|GODB|1|||R|7/26/2021
Y00823960|4|599|592.65|6.35|7/30/2021|10/23/2022|MSE|1|||R|7/26/2021
Y00823960|5|199|196.89|2.11|7/30/2021|12/5/2022|AWE|1|||R|7/26/2021
Y00823960|6|900|890.46|9.54|7/30/2021|7/30/2022|AWCR|9|||R|7/26/2021
Y00848931|3|123|123|0|7/28/2021|10/23/2022|SGE|1|||R|7/27/2021
Y00848931|5|120|120|0|7/28/2021|10/23/2022|GODB|1|||R|7/27/2021
Y00848931|4|106|106|0|7/28/2021|9/4/2022|SBE|1|||R|7/27/2021
Y00848931|6|50|50|0|7/28/2021|7/28/2022|VIS|1|||R|7/28/2021
Y00199271|3|208|206.27|1.73|7/2/2021|9/22/2022|SGP|1|||R|7/2/2021
Y00199271|4|114|113.05|0.95|7/2/2021|10/24/2022|SBE|1|||R|7/2/2021
Y00199271|5|101|100.16|0.84|7/2/2021|9/22/2022|GODB|1|||R|7/2/2021
Y00199271|6|206|204.28|1.72|7/2/2021|10/5/2022|STAE|1|||R|7/2/2021
Y00199271|7|300|297.48|2.52|7/2/2021|7/2/2022|VIS|6|||R|7/2/2021
Y00199271|8|149|147.76|1.24|7/2/2021|7/2/2022|PGMOB|1|||R|7/2/2021
Y00286931|1|245|232.72|0.03|7/7/2021|1/25/2023|SGP|1|||R|7/7/2021
Y00286931|3|119|113.04|0.01|7/7/2021|10/21/2022|GODB|1|||R|7/7/2021
Y00286931|2|135|128.24|0.01|7/7/2021|8/26/2022|SBE|1|||R|7/7/2021
Y00286931|4|250|250|0|7/7/2021|7/7/2022|VIS|5|||R|7/7/2021
Y00286931|5|30|30|0|7/7/2021|10/22/2022|HOMEB|1|||R|7/7/2021
Y00327091|7|649|503.6|145.4|7/22/2021|8/28/2022|AWP|1|||R|7/8/2021
Y00327091|8|3500|2716|784|7/22/2021|7/22/2022|AWCR|35|||R|7/8/2021
Y00327091|3|447|346.71|100.29|7/22/2021|8/20/2022|SGP|1|||R|7/8/2021
Y00327091|4|133|103.2|29.8|7/22/2021|8/21/2022|SBE|1|||R|7/8/2021
Y00327091|5|93|72.16|20.84|7/22/2021|8/20/2022|GODB|1|||R|7/8/2021
Y00327091|6|976|757.33|218.67|7/22/2021|10/22/2022|ADVNE|1|||R|7/8/2021
Y00436161|5|30|27.89|2.11|7/13/2021|10/21/2022|HOMEB|1|||R|7/13/2021
Y00436161|7|349|324.44|24.56|7/13/2021|10/23/2022|SSE|1|||R|7/13/2021
Y00436161|1|245|215.51|17.24|7/13/2021|7/6/2023|SGP|1|||R|7/13/2021
Y00436161|2|135|118.75|9.5|7/13/2021|9/24/2022|SBE|1|||R|7/13/2021
Y00436161|3|119|104.67|8.38|7/13/2021|11/11/2022|GODB|1|||R|7/13/2021
Y00436161|4|100|92.96|7.04|7/13/2021|7/13/2022|REPM|1|||R|7/13/2021
Y00436161|6|89|82.74|6.26|7/13/2021|7/13/2022|RFYS|1|||R|7/13/2021
Y00436161|8|75|65.97|5.28|7/13/2021|7/13/2022|CRMEM|1|||R|7/13/2021
Y00436161|9|25|21.99|1.76|7/13/2021|7/13/2022|CRMCO|1|||R|7/13/2021
Y00436161|10|99|87.08|6.97|7/13/2021|7/13/2022|CRMSM|1|||R|7/13/2021
Y00437400|4|200|200|0|7/20/2021|7/20/2022|VIS|4|||R|7/13/2021
Y00437400|5|215|215|0|7/20/2021|7/20/2022|PLCP|1|||R|7/13/2021
Y00437400|6|30|30|0|7/20/2021|7/20/2022|HOMEB|1|||R|7/13/2021
Y00437400|3|170|170|0|7/20/2021|7/20/2022|GODB|1|||R|7/13/2021
Y00437400|7|599|599|0|7/20/2021|10/23/2022|MSE|1|||R|7/13/2021
Y00437400|2|479|479|0|7/20/2021|7/20/2022|SGP|1|||R|7/13/2021
Y00463180|1|245|230.12|14.88|7/15/2021|4/28/2023|SGP|1|||R|7/14/2021
Y00463180|3|119|111.77|7.23|7/15/2021|1/25/2023|GODB|1|||R|7/14/2021
Y00463180|2|135|126.8|8.2|7/15/2021|7/15/2022|SBE|1|||R|7/14/2021
Y00463180|4|149|139.95|9.05|7/15/2021|10/23/2022|PGMOB|1|||R|7/14/2021
Y00463180|5|199|36.92|12.08|7/23/2021|7/23/2022|AWE|1|||R|7/14/2021
Y00463180|6|800|751.44|48.56|7/23/2021|7/23/2022|AWCR|8|||R|7/14/2021
Y00651161|6|100|100|0|7/28/2021|7/28/2022|VIS|2|||R|7/23/2021
Y00651161|7|149|149|0|7/28/2021|9/8/2022|PGMOB|1|||R|7/23/2021
Y00651161|3|123|123|0|7/28/2021|10/22/2022|SGE|1|||R|7/20/2021
Y00651161|5|120|120|0|7/28/2021|10/22/2022|GODB|1|||R|7/20/2021
Y00651161|4|106|106|0|7/28/2021|9/9/2022|SBE|1|||R|7/20/2021
Y00651671|2|329|329|0|7/20/2021|9/30/2022|SGE|1|||R|7/20/2021
Y00651671|3|170|170|0|7/20/2021|9/30/2022|GODB|1|||R|7/20/2021
Y00651671|4|599|359.4|0|7/20/2021|10/23/2022|MSE|1|||R|7/20/2021
Y00659230|9|0|0|0|12/11/2021|12/11/2022|ADVNP|1|||R|7/21/2021
Y00659230|10|199|198.95|0.05|7/23/2021|10/22/2022|AWE|1|||R|7/21/2021
Y00659230|11|1800|1799.46|0.54|7/23/2021|7/23/2022|AWCR|18|||R|7/21/2021
Y00659230|3|488|487.97|0.03|7/23/2021|12/29/2022|SGP|1|||R|7/21/2021
Y00659230|4|145|144.96|0.04|7/23/2021|1/15/2023|SBE|1|||R|7/21/2021
Y00659230|5|102|101.97|0.03|7/23/2021|11/19/2022|GODB|1|||R|7/21/2021
Y00659230|6|1064|1063.73|0.27|12/11/2021|12/11/2022|ADVNE|1|||R|7/21/2021
Y00659230|7|299|298.93|0.07|7/23/2021|8/28/2022|SAGG|1|||R|7/20/2021
Y00659230|8|150|149.96|0.04|7/23/2021|8/28/2022|SVIS|1|||R|7/20/2021
Y00659230|12|49|14.69|0.01|11/24/2022||TESTO|1|||R|7/20/2021
