contratto_cod|numero_annuncio|list_total|contracted_price|total_discount|data_attivazione|data_fine_prestazione|product_code|quantity|causale_annullamento|data_annullamento|status_item|creazione_dta
Y11406921|14|99|54.45|0|||LOG0|1|||R|1/12/2023
Y11407101|2|329|329|0|1/12/2023|3/12/2024|SGE|1|||R|1/12/2023
Y11407101|3|170|170|0|1/12/2023|2/10/2024|GODB|1|||R|1/12/2023
Y11407101|4|49|49|0|||TESTO|1|||R|1/12/2023
Y11410031|15|99|54.45|0|||LOG0|1|||R|1/12/2023
Y11410031|16|99|54.45|0|||LOG0|1|||R|1/12/2023
Y11410031|11|50|50|0|||BDSK|1|||R|1/12/2023
Y11410031|12|449|449|0|||BDADV|1|||R|1/12/2023
Y11410031|3|331.52|331.52|0|1/22/2023|4/27/2024|SGSTD|1|||R|1/12/2023
Y11410031|4|149.35|149.35|0|1/22/2023|2/27/2024|SBE|1|||R|1/12/2023
Y11410031|5|113.25|113.25|0|1/22/2023|2/28/2024|GODB|1|||R|1/12/2023
Y11410031|6|87.2|87.2|0|1/22/2023|1/22/2024|REPM|1|||R|1/12/2023
Y11410031|7|128.88|128.88|0|1/22/2023|1/22/2024|PGMOB|1|||R|1/12/2023
Y11410031|8|76.5|76.5|0|1/22/2023|1/22/2024|CRMEM|1|||R|1/12/2023
Y11410031|9|41.8|41.8|0|1/22/2023|1/22/2024|CRMCO|1|||R|1/12/2023
Y11410031|10|70.5|70.5|0|1/22/2023|1/22/2024|CRMSM|1|||R|1/12/2023
Y11410031|13|199|199|0|||AWE|1|||R|1/13/2023
Y11410031|14|3200|3200|0|||AWCR|32|||R|1/13/2023
Y11433431|9|30|30|0|1/21/2023|1/29/2024|HOMEB|1|||R|1/13/2023
Y11433431|10|49|26.95|0|||TESTO|1|||R|1/13/2023
Y11433431|11|99|54.45|0|||LOG0|1|||R|1/13/2023
Y11433431|8|100|100|0|1/21/2023|1/21/2024|VIS|2|||R|1/13/2023
Y11433431|3|299.1|299.1|0|1/21/2023|2/14/2024|SGBAS|1|||R|1/13/2023
Y11433431|4|144.89|144.89|0|1/21/2023|2/15/2024|SBE|1|||R|1/13/2023
Y11433431|5|109.87|109.87|0|1/21/2023|1/30/2024|GODB|1|||R|1/13/2023
Y11433431|6|4.61|4.61|0|1/21/2023|1/21/2024|REPL|1|||R|1/13/2023
Y11433431|7|40.53|40.53|0|1/21/2023|1/21/2024|CRMCO|1|||R|1/13/2023
Y11435150|7|199|97.84|101.16|||AWE|1|||R|1/13/2023
Y11435150|8|3700|1819.29|1880.71|||AWCR|37|||R|1/13/2023
Y11435150|9|49|49|0|||TESTO|1|||R|1/13/2023
Y11435150|10|49|49|0|||TESTO|1|||R|1/13/2023
Y11435150|11|49|49|0|||TESTO|1|||R|1/13/2023
Y11435150|12|4950|2722.5|0|||MPAG|1|||R|1/13/2023
Y11435150|3|235|115.54|119.46|||SGE|1|||R|1/13/2023
Y11435150|4|156|76.7|79.3|||SBE|1|||R|1/13/2023
Y11435150|5|110|54.08|55.92|||GODB|1|||R|1/13/2023
Y11435150|6|1148|564.44|583.56|||ADVNE|1|||R|1/13/2023
Y11436311|8|430|430|0|1/21/2023|3/18/2024|PLCP|2|||R|1/13/2023
Y11436311|9|30|30|0|1/21/2023|2/1/2024|HOMEB|1|||R|1/13/2023
Y11436311|10|99|54.45|0|||LOG0|1|||R|1/13/2023
Y11436311|11|99|54.45|0|||LOG0|1|||R|1/13/2023
Y11436311|3|299.1|299.1|0|1/21/2023|3/18/2024|SGBAS|1|||R|1/13/2023
Y11436311|4|144.89|144.89|0|1/21/2023|3/17/2024|SBE|1|||R|1/13/2023
Y11436311|5|109.87|109.87|0|1/21/2023|3/16/2024|GODB|1|||R|1/13/2023
Y11436311|6|4.61|4.61|0|1/21/2023|1/21/2024|REPL|1|||R|1/13/2023
Y11436311|7|40.53|40.53|0|1/21/2023|1/21/2024|CRMCO|1|||R|1/13/2023
Y11437001|6|100|100|0|1/21/2023|1/21/2024|REPM|1|||R|1/13/2023
Y11437001|7|150|150|0|1/21/2023|1/21/2024|VIS|3|||R|1/13/2023
Y11437001|8|149|149|0|1/21/2023|1/30/2024|PGMOB|1|||R|1/13/2023
Y11437001|9|49|29.4|0|||TESTO|1|||R|1/13/2023
Y11437001|10|49|29.4|0|||TESTO|1|||R|1/13/2023
Y11437001|3|444|444|0|1/21/2023|3/28/2024|SGP|1|||R|1/13/2023
Y11437001|4|132|132|0|1/21/2023|2/27/2024|SBE|1|||R|1/13/2023
Y11437001|5|93|93|0|1/21/2023|2/1/2024|GODB|1|||R|1/13/2023
Y11440191|9|30.9|30.9|0|||HOMEB|1|||R|1/13/2023
Y11440191|10|149|149|0|||PGMOB|1|||R|1/13/2023
Y11440191|11|349|209.4|0|||SSE|1|||R|1/13/2023
Y11440191|3|299.1|299.1|0|||SGBAS|1|||R|1/13/2023
Y11440191|4|144.89|144.89|0|||SBE|1|||R|1/13/2023
Y11440191|5|109.87|109.87|0|||GODB|1|||R|1/13/2023
Y11440191|6|4.61|4.61|0|||REPL|1|||R|1/13/2023
Y11440191|7|40.53|40.53|0|||CRMCO|1|||R|1/13/2023
Y11440191|8|76|76|0|||FUOP|1|||R|1/13/2023
Y11456351|8|599|599|0|||MSE|1|||R|1/14/2023
Y11456351|3|299.1|299.1|0|||SGBAS|1|||R|1/14/2023
Y11456351|4|144.89|144.89|0|||SBE|1|||R|1/14/2023
Y11456351|5|109.87|109.87|0|||GODB|1|||R|1/14/2023
Y11456351|6|4.61|4.61|0|||REPL|1|||R|1/14/2023
Y11456351|7|40.53|40.53|0|||CRMCO|1|||R|1/14/2023
Y11456551|8|200|200|0|||VIS|4|||R|1/14/2023
Y11456551|9|215|215|0|||PLCP|1|||R|1/14/2023
Y11456551|10|76|76|0|||FUOP|1|||R|1/14/2023
Y11456551|13|400|311|0|||LGE|50|||R|1/14/2023
Y11456551|3|299.1|299.1|0|||SGBAS|1|||R|1/14/2023
Y11456551|4|144.89|144.89|0|||SBE|1|||R|1/14/2023
Y11456551|5|109.87|109.87|0|||GODB|1|||R|1/14/2023
Y11456551|6|4.61|4.61|0|||REPL|1|||R|1/14/2023
Y11456551|7|40.53|40.53|0|||CRMCO|1|||R|1/14/2023
Y11456551|12|149|149|0|||PGMOB|1|||R|1/14/2023
Y11456551|11|30|30|0|||HOMEB|1|||R|1/14/2023
Y11457071|9|49|26.82|0.13|||TESTO|1|||R|1/14/2023
Y11457071|10|49|26.82|0.13|||TESTO|1|||R|1/14/2023
Y11457071|11|49|26.82|0.13|||TESTO|1|||R|1/14/2023
Y11457071|3|299.1|297.6|1.5|1/21/2023|1/21/2024|SGBAS|1|||R|1/14/2023
Y11457071|4|144.89|144.17|0.72|1/21/2023|3/7/2024|SBE|1|||R|1/14/2023
Y11457071|5|109.87|109.32|0.55|1/21/2023|1/21/2024|GODB|1|||R|1/14/2023
Y11457071|6|4.61|4.59|0.02|1/21/2023|1/21/2024|REPL|1|||R|1/14/2023
Y11457071|7|40.53|40.33|0.2|1/21/2023|1/21/2024|CRMCO|1|||R|1/14/2023
Y11457071|8|76|75.62|0.38|1/21/2023|1/21/2024|FUOP|1|||R|1/14/2023
Y11462310|2|479|479|0|1/22/2023|5/28/2024|SGP|1|||R|1/15/2023
Y11462310|3|170|170|0|1/22/2023|2/19/2024|GODB|1|||R|1/15/2023
Y11462310|4|50|50|0|1/22/2023|1/22/2024|VIS|1|||R|1/15/2023
Y11462310|5|215|215|0|1/22/2023|2/20/2024|PLCP|1|||R|1/15/2023
Y11462310|6|149|149|0|1/22/2023|1/27/2024|PGMOB|1|||R|1/15/2023
Y11462310|7|550|550|0|1/22/2023|3/9/2024|LSE|1|||R|1/15/2023
Y11462310|8|99|99|0|||LPAGE|1|||R|1/15/2023
Y11462310|9|945|945|0|||SBAE|1|||R|1/15/2023
Y11462310|12|399|399|0|1/22/2023|3/9/2024|BOENT|1|||R|1/15/2023
Y11462310|13|100|100|0|1/22/2023|3/9/2024|BODOC|1|||R|1/15/2023
Y11462310|14|50|50|0|1/22/2023|2/20/2024|BDSK|1|||R|1/15/2023
Y11462310|15|449|449|0|1/22/2023|2/20/2024|BDADV|1|||R|1/15/2023
Y11462310|16|649|649|0|||AWP|1|||R|1/15/2023
Y11462310|17|3900|3900|0|||AWCR|39|||R|1/15/2023
Y11462310|18|235|235|0|||ENTRY|1|||R|1/15/2023
Y11462310|19|235|235|0|||ENTRY|1|||R|1/15/2023
Y11462310|20|235|235|0|||ENTRY|1|||R|1/15/2023
Y11462310|21|235|235|0|||ENTRY|1|||R|1/15/2023
Y11462310|22|235|235|0|||ENTRY|1|||R|1/15/2023
Y11462310|23|235|235|0|||ENTRY|1|||R|1/15/2023
Y11462310|10|998|848.3|0|||SEOSE|4|||R|1/15/2023
Y11462310|11|800|680|0|||SEOSP|4|||R|1/15/2023
Y11462981|8|23.32|20.99|2.33|||HOMEB|1|||R|1/15/2023
Y11462981|9|1149|1034.1|114.9|||ADVNE|1|||R|1/15/2023
Y11462981|3|299.1|269.19|29.91|||SGBAS|1|||R|1/15/2023
Y11462981|4|144.89|130.4|14.49|||SBE|1|||R|1/15/2023
Y11462981|5|109.87|98.88|10.99|||GODB|1|||R|1/15/2023
Y11462981|6|4.61|4.15|0.46|||REPL|1|||R|1/15/2023
Y11462981|7|40.53|36.48|4.05|||CRMCO|1|||R|1/15/2023
Y11463300|9|215|214.2|0.8|1/21/2023|1/21/2024|PLCP|1|||R|1/15/2023
Y11463300|10|49|34.17|0.13|||TESTO|1|||R|1/15/2023
Y11463300|11|99|54.25|0.2|||LOG0|1|||R|1/15/2023
Y11463300|8|100|99.62|0.38|1/21/2023|1/21/2024|VIS|2|||R|1/15/2023
Y11463300|3|299.1|297.98|1.12|1/21/2023|6/27/2024|SGBAS|1|||R|1/15/2023
Y11463300|4|144.89|144.35|0.54|1/21/2023|1/24/2024|SBE|1|||R|1/15/2023
Y11463300|5|109.87|109.46|0.41|1/21/2023|1/24/2024|GODB|1|||R|1/15/2023
Y11463300|6|4.61|4.59|0.02|1/21/2023|1/21/2024|REPL|1|||R|1/15/2023
Y11463300|7|40.53|40.38|0.15|1/21/2023|1/21/2024|CRMCO|1|||R|1/15/2023
Y11463871|8|200|200|0|||VIS|4|||R|1/15/2023
Y11463871|9|30|30|0|||HOMEB|1|||R|1/15/2023
Y11463871|12|199|199|0|||AWE|1|||R|1/15/2023
Y11463871|13|2400|2400|0|||AWCR|24|||R|1/15/2023
Y11463871|11|599|359.4|0|||MSE|1|||R|1/15/2023
Y11463871|3|299.1|299.1|0|||SGBAS|1|||R|1/15/2023
Y11463871|4|144.89|144.89|0|||SBE|1|||R|1/15/2023
Y11463871|5|109.87|109.87|0|||GODB|1|||R|1/15/2023
Y11463871|6|4.61|4.61|0|||REPL|1|||R|1/15/2023
Y11463871|7|40.53|40.53|0|||CRMCO|1|||R|1/15/2023
Y11463871|10|89|89|0|||RFYS|1|||R|1/17/2023
Y11464420|9|50|49.5|0.5|||BDSK|1|||R|1/15/2023
Y11464420|8|1149|1137.57|11.43|||ADVNE|1|||R|1/15/2023
Y11464420|3|299.1|296.13|2.97|||SGBAS|1|||R|1/15/2023
Y11464420|4|144.89|143.45|1.44|||SBE|1|||R|1/15/2023
Y11464420|5|109.87|108.78|1.09|||GODB|1|||R|1/15/2023
Y11464420|6|4.61|4.56|0.05|||REPL|1|||R|1/15/2023
Y11464420|7|40.53|40.13|0.4|||CRMCO|1|||R|1/15/2023
Y11464161|13|900|351|0|||FTE 4x10|1|||R|1/15/2023
Y11464161|14|99|99|0|||LOG0|1|||R|1/15/2023
Y11464161|9|599|359.4|0|||MSE|1|||R|1/15/2023
Y11464161|3|299.1|299.1|0|||SGBAS|1|||R|1/15/2023
Y11464161|4|144.89|144.89|0|||SBE|1|||R|1/15/2023
Y11464161|5|109.87|109.87|0|||GODB|1|||R|1/15/2023
Y11464161|6|4.61|4.61|0|||REPL|1|||R|1/15/2023
Y11464161|7|40.53|40.53|0|||CRMCO|1|||R|1/15/2023
Y11464161|8|76|76|0|||FUOP|1|||R|1/15/2023
Y11464161|10|199|199|0|||AWE|1|||R|1/19/2023
Y11464161|11|2000|2000|0|||AWCR|20|||R|1/19/2023
Y11469831|8|599|359.4|0|||MSE|1|||R|1/16/2023
Y11469831|9|49|41.7|0|||TESTO|1|||R|1/16/2023
Y11469831|3|299.1|299.1|0|||SGBAS|1|||R|1/16/2023
Y11469831|4|144.89|144.89|0|||SBE|1|||R|1/16/2023
Y11469831|5|109.87|109.87|0|||GODB|1|||R|1/16/2023
Y11469831|6|4.61|4.61|0|||REPL|1|||R|1/16/2023
Y11469831|7|40.53|40.53|0|||CRMCO|1|||R|1/16/2023
Y11472411|11|76|76|0|||FUOP|1|||R|1/16/2023
Y11472411|12|30|30|0|||HOMEB|1|||R|1/16/2023
Y11472411|13|599|359.4|0|||MSE|1|||R|1/16/2023
Y11472411|14|120|0|0|||MSD|1|||R|1/16/2023
Y11472411|3|331.52|331.52|0|||SGSTD|1|||R|1/16/2023
Y11472411|4|149.35|149.35|0|||SBE|1|||R|1/16/2023
Y11472411|5|113.25|113.25|0|||GODB|1|||R|1/16/2023
Y11472411|6|87.2|87.2|0|||REPM|1|||R|1/16/2023
Y11472411|7|128.88|128.88|0|||PGMOB|1|||R|1/16/2023
Y11472411|8|76.5|76.5|0|||CRMEM|1|||R|1/16/2023
Y11472411|9|41.8|41.8|0|||CRMCO|1|||R|1/16/2023
Y11472411|10|70.5|70.5|0|||CRMSM|1|||R|1/16/2023
Y11475750|8|30|30|0|1/17/2023|1/27/2024|HOMEB|1|||R|1/16/2023
Y11475750|9|599|599|0|1/17/2023|2/26/2024|MSE|1|||R|1/16/2023
Y11475750|11|49|49|0|||TESTO|1|||R|1/16/2023
Y11475750|12|49|49|0|||TESTO|1|||R|1/16/2023
Y11475750|3|299.1|299.1|0|1/17/2023|2/25/2024|SGBAS|1|||R|1/16/2023
Y11475750|4|144.89|144.89|0|1/17/2023|1/17/2024|SBE|1|||R|1/16/2023
Y11475750|5|109.87|109.87|0|1/17/2023|2/26/2024|GODB|1|||R|1/16/2023
Y11475750|6|4.61|4.61|0|1/17/2023|1/17/2024|REPL|1|||R|1/16/2023
Y11475750|7|40.53|40.53|0|1/17/2023|1/17/2024|CRMCO|1|||R|1/16/2023
Y11478080|9|199|199|0|||AWE|1|||R|1/16/2023
Y11478080|10|2000|2000|0|||AWCR|20|||R|1/16/2023
Y11478080|11|199|199|0|||LP|1|||R|1/16/2023
Y11478080|8|149|149|0|||PGMOB|1|||R|1/16/2023
Y11478080|12|49|26.95|0|||TESTO|1|||R|1/16/2023
Y11478080|3|299.1|299.1|0|||SGBAS|1|||R|1/16/2023
Y11478080|4|144.89|144.89|0|||SBE|1|||R|1/16/2023
Y11478080|5|109.87|109.87|0|||GODB|1|||R|1/16/2023
Y11478080|6|4.61|4.61|0|||REPL|1|||R|1/16/2023
Y11478080|7|40.53|40.53|0|||CRMCO|1|||R|1/16/2023
Y11478080|16|199|199|0|||DSSU|1|||R|1/16/2023
Y11478080|17|1000|1000|0|||DSMX|20|||R|1/16/2023
Y11480481|9|100|100|0|||VIS|2|||R|1/16/2023
Y11480481|11|76|76|0|||FUOP|1|||R|1/16/2023
Y11480481|14|99|54.45|0|||LOG0|1|||R|1/16/2023
Y11480481|8|100|100|0|||REPM|1|||R|1/16/2023
Y11480481|10|100|100|0|||VIS|2|||R|1/16/2023
Y11480481|12|149|149|0|||PGMOB|1|||R|1/16/2023
Y11480481|3|299.1|299.1|0|||SGBAS|1|||R|1/16/2023
Y11480481|4|144.89|144.89|0|||SBE|1|||R|1/16/2023
Y11480481|5|109.87|109.87|0|||GODB|1|||R|1/16/2023
Y11480481|6|4.61|4.61|0|||REPL|1|||R|1/16/2023
Y11480481|7|40.53|40.53|0|||CRMCO|1|||R|1/16/2023
Y11480551|2|329|329|0|||SGE|1|||R|1/16/2023
Y11480551|3|170|170|0|||GODB|1|||R|1/16/2023
Y11480551|4|199|199|0|||AWE|1|||R|1/16/2023
Y11480551|5|1800|1800|0|||AWCR|18|||R|1/16/2023
Y11483210|6|50|50|0|||VIS|1|||R|1/16/2023
Y11483210|7|456|456|0|||FUOP|6|||R|1/16/2023
Y11483210|8|30|30|0|||HOMEB|1|||R|1/16/2023
Y11483210|9|99|99|0|||LOG0|1|||R|1/16/2023
Y11483210|10|99|99|0|||LOG0|1|||R|1/16/2023
Y11483210|3|464|464|0|||SGP|1|||R|1/16/2023
Y11483210|4|138|138|0|||SBE|1|||R|1/16/2023
Y11483210|5|97|97|0|||GODB|1|||R|1/16/2023
Y11483561|2|479|479|0|||SGP|1|||R|1/16/2023
Y11483561|3|170|170|0|||GODB|1|||R|1/16/2023
Y11483561|4|215|215|0|||PLCP|1|||R|1/16/2023
Y11483561|5|30|30|0|||HOMEB|1|||R|1/16/2023
Y11483561|6|599|599|0|||MSE|1|||R|1/16/2023
Y11483561|8|390|390|0|||PAGG|1|||R|1/16/2023
Y11483561|9|249|249|0|||FBB|2|||R|1/16/2023
Y11483561|10|700|700|0|||FBCR|7|||R|1/16/2023
Y11483561|7|200|0|0|||MSR|1|||R|1/16/2023
Y11484681|2|329|329|0|||SGE|1|||R|1/16/2023
Y11484681|3|170|170|0|||GODB|1|||R|1/16/2023
Y11484681|4|599|359.4|0|||MSE|1|||R|1/16/2023
Y11484681|5|249|249|0|||FBB|2|||R|1/16/2023
Y11484681|6|400|400|0|||FBCR|4|||R|1/16/2023
Y11484681|7|49|26.95|0|||TESTO|1|||R|1/16/2023
Y11484681|8|49|26.95|0|||TESTO|1|||R|1/16/2023
Y11504800|14|235|235|0|||ENTRY|1|||R|1/17/2023
Y11504800|15|235|145|0|||ENTRY|1|||R|1/17/2023
Y11504800|18|1080|972|0|||EUEN|1|||R|1/17/2023
Y11504800|19|0|0|0|||WLW|1|||R|1/17/2023
Y11504800|3|331.52|331.52|0|1/21/2023|8/28/2024|SGSTD|1|||R|1/17/2023
Y11504800|4|149.35|149.35|0|1/21/2023|2/20/2024|SBE|1|||R|1/17/2023
Y11504800|5|113.25|113.25|0|1/21/2023|2/19/2024|GODB|1|||R|1/17/2023
Y11504800|6|87.2|87.2|0|1/21/2023|1/21/2024|REPM|1|||R|1/17/2023
Y11504800|7|128.88|128.88|0|1/21/2023|1/21/2024|PGMOB|1|||R|1/17/2023
Y11504800|8|76.5|76.5|0|1/21/2023|1/21/2024|CRMEM|1|||R|1/17/2023
Y11504800|9|41.8|41.8|0|1/21/2023|1/21/2024|CRMCO|1|||R|1/17/2023
Y11504800|10|70.5|70.5|0|1/21/2023|1/21/2024|CRMSM|1|||R|1/17/2023
Y11504800|12|649|649|0|1/21/2023|8/28/2024|AWP|1|||R|1/17/2023
Y11504800|13|3000|3000|0|1/21/2023|1/21/2024|AWCR|30|||R|1/17/2023
Y11504800|11|100|100|0|1/21/2023|1/21/2024|VIS|2|||R|1/17/2023
Y11507740|6|200|200|0|1/21/2023|1/21/2024|VIS|4|||R|1/17/2023
Y11507740|7|76|76|0|1/21/2023|1/28/2024|FUOP|1|||R|1/17/2023
Y11507740|8|99|54.45|0|||LOG0|1|||R|1/17/2023
Y11507740|9|99|61.38|0|||LOG0|1|||R|1/17/2023
Y11507740|3|464|464|0|1/21/2023|4/27/2024|SGP|1|||R|1/17/2023
Y11507740|4|138|138|0|1/21/2023|2/14/2024|SBE|1|||R|1/17/2023
Y11507740|5|97|97|0|1/21/2023|3/9/2024|GODB|1|||R|1/17/2023
Y11514401|10|30|29.4|0.6|1/21/2023|2/28/2024|HOMEB|1|||R|1/17/2023
Y11514401|8|100|98|2|1/21/2023|1/21/2024|VIS|2|||R|1/17/2023
Y11514401|3|299.1|293.12|5.98|1/21/2023|5/28/2024|SGBAS|1|||R|1/17/2023
Y11514401|4|144.89|141.99|2.9|1/21/2023|1/21/2024|SBE|1|||R|1/17/2023
Y11514401|5|109.87|107.67|2.2|1/21/2023|3/2/2024|GODB|1|||R|1/17/2023
Y11514401|6|4.61|4.52|0.09|1/21/2023|1/21/2024|REPL|1|||R|1/17/2023
Y11514401|7|40.53|39.72|0.81|1/21/2023|1/21/2024|CRMCO|1|||R|1/17/2023
Y11514401|9|76|74.48|1.52|1/21/2023|1/21/2024|FUOP|1|||R|1/17/2023
Y11518641|2|329|329|0|1/18/2023|9/27/2024|SGE|1|||R|1/17/2023
Y11518641|3|170|170|0|1/18/2023|4/17/2024|GODB|1|||R|1/17/2023
Y11518641|4|215|215|0|1/18/2023|2/26/2024|PLCP|1|||R|1/17/2023
Y11518641|6|599|359.4|0|1/18/2023|5/6/2024|MSE|1|||R|1/17/2023
Y11518641|5|76|76|0|1/18/2023|1/18/2024|FUOP|1|||R|1/18/2023
Y11539771|2|329|327.08|1.92|||SGE|1|||R|1/18/2023
Y11539771|3|170|169.01|0.99|||GODB|1|||R|1/18/2023
Y11539771|4|649|645.21|3.79|||AWP|1|||R|1/18/2023
Y11539771|5|598|594.5|3.5|||AWX|2|||R|1/18/2023
Y11539771|6|2500|2485.5|14.5|||AWCR|25|||R|1/18/2023
Y11539771|7|49|26.79|0.16|||TESTO|1|||R|1/18/2023
Y11540061|3|299.1|299.1|0|||SGBAS|1|||R|1/18/2023
Y11540061|4|144.89|144.89|0|||SBE|1|||R|1/18/2023
Y11540061|5|109.87|109.87|0|||GODB|1|||R|1/18/2023
Y11540061|6|4.61|4.61|0|||REPL|1|||R|1/18/2023
Y11540061|7|40.53|40.53|0|||CRMCO|1|||R|1/18/2023
Y11540061|8|599|599|0|||MSE|1|||R|1/18/2023
Y11540061|9|199|199|0|||AWE|1|||R|1/18/2023
Y11540061|10|1600|1600|0|||AWCR|16|||R|1/18/2023
Y11540431|2|329|329|0|||SGE|1|||R|1/18/2023
Y11540431|3|170|170|0|||GODB|1|||R|1/18/2023
Y11540431|4|30|30|0|||HOMEB|1|||R|1/18/2023
Y11540431|5|1149|1149|0|||ADVNE|1|||R|1/18/2023
Y11540431|6|750|0|0|||ADVNR|1|||R|1/18/2023
Y11540431|7|199|199|0|||AWE|1|||R|1/18/2023
Y11540431|8|3900|3900|0|||AWCR|39|||R|1/18/2023
Y11540431|9|49|26.95|0|||TESTO|1|||R|1/18/2023
Y11540431|10|99|54.45|0|||LOG0|1|||R|1/18/2023
Y11540431|11|49|26.95|0|||TESTO|1|||R|1/18/2023
Y11540431|12|49|26.95|0|||TESTO|1|||R|1/18/2023
Y11540431|13|49|26.95|0|||TESTO|1|||R|1/18/2023
Y11540431|14|99|63.36|0|||LOG0|1|||R|1/18/2023
Y11542031|9|599|539.1|59.9|||MSE|1|||R|1/18/2023
Y11542031|3|299.1|269.19|29.91|||SGBAS|1|||R|1/18/2023
Y11542031|4|144.89|130.4|14.49|||SBE|1|||R|1/18/2023
Y11542031|5|109.87|98.88|10.99|||GODB|1|||R|1/18/2023
Y11542031|6|4.61|4.15|0.46|||REPL|1|||R|1/18/2023
Y11542031|7|40.53|36.48|4.05|||CRMCO|1|||R|1/18/2023
Y11542031|8|76|68.4|7.6|||FUOP|1|||R|1/22/2023
Y11574911|8|103|103|0|||VIS|2|||R|1/19/2023
Y11574911|9|1149|1149|0|||ADVNE|1|||R|1/19/2023
Y11574911|3|299.1|299.1|0|||SGBAS|1|||R|1/19/2023
Y11574911|4|144.89|144.89|0|||SBE|1|||R|1/19/2023
Y11574911|5|109.87|109.87|0|||GODB|1|||R|1/19/2023
Y11574911|6|4.61|4.61|0|||REPL|1|||R|1/19/2023
Y11574911|7|40.53|40.53|0|||CRMCO|1|||R|1/19/2023
Y11574911|10|299|299|0|||FOPRM|1|||R|1/19/2023
Y11575570|11|215|215|0|1/20/2023|3/25/2024|PLCP|1|||R|1/19/2023
Y11575570|12|99|89.1|0|||LOG0|1|||R|1/19/2023
Y11575570|3|331.52|331.52|0|1/20/2023|8/28/2024|SGSTD|1|||R|1/19/2023
Y11575570|4|149.35|149.35|0|1/20/2023|4/13/2024|SBE|1|||R|1/19/2023
Y11575570|5|113.25|113.25|0|1/20/2023|4/17/2024|GODB|1|||R|1/19/2023
Y11575570|6|87.2|87.2|0|1/20/2023|1/20/2024|REPM|1|||R|1/19/2023
Y11575570|7|128.88|128.88|0|1/20/2023|4/17/2024|PGMOB|1|||R|1/19/2023
Y11575570|8|76.5|76.5|0|1/20/2023|1/20/2024|CRMEM|1|||R|1/19/2023
Y11575570|9|41.8|41.8|0|1/20/2023|1/20/2024|CRMCO|1|||R|1/19/2023
Y11575570|10|70.5|70.5|0|1/20/2023|1/20/2024|CRMSM|1|||R|1/19/2023
Y11582451|11|30|30|0|1/20/2023|2/2/2024|HOMEB|1|||R|1/19/2023
Y11582451|12|1199|1199|0|||PSOC4|1|||R|1/19/2023
Y11582451|13|450|450|0|||BOOS4|1|||R|1/19/2023
Y11582451|3|331.52|331.52|0|1/20/2023|2/5/2024|SGSTD|1|||R|1/19/2023
Y11582451|4|149.35|149.35|0|1/20/2023|2/5/2024|SBE|1|||R|1/19/2023
Y11582451|5|113.25|113.25|0|1/20/2023|2/8/2024|GODB|1|||R|1/19/2023
Y11582451|6|87.2|87.2|0|1/20/2023|1/20/2024|REPM|1|||R|1/19/2023
Y11582451|7|128.88|128.88|0|1/20/2023|1/20/2024|PGMOB|1|||R|1/19/2023
Y11582451|8|76.5|76.5|0|1/20/2023|1/20/2024|CRMEM|1|||R|1/19/2023
Y11582451|9|41.8|41.8|0|1/20/2023|1/20/2024|CRMCO|1|||R|1/19/2023
Y11582451|10|70.5|70.5|0|1/20/2023|1/20/2024|CRMSM|1|||R|1/19/2023
Y11603411|8|385|281.05|0|||CTE 3x5|1|||R|1/20/2023
Y11603411|3|447|447|0|||SGP|1|||R|1/20/2023
Y11603411|4|133|133|0|||SBE|1|||R|1/20/2023
Y11603411|5|93|93|0|||GODB|1|||R|1/20/2023
Y11603411|6|976|976|0|||ADVNE|1|||R|1/20/2023
Y11624781|1|0|0|0|1/22/2023||SGF|1|||R|1/22/2023
Y11624851|1|0|0|0|1/22/2023||SGF|1|||R|1/22/2023
Y11624851|2|0|0|0|1/22/2023||HOMEF|1|||R|1/22/2023
Y11624981|2|329|329|0|||SGE|1|||R|1/22/2023
Y11624981|3|170|170|0|||GODB|1|||R|1/22/2023
Y11624981|4|599|599|0|||MSE|1|||R|1/22/2023
Y11624981|5|199|199|0|||AWE|1|||R|1/22/2023
Y11624981|6|1600|1600|0|||AWCR|16|||R|1/22/2023
Y11624981|7|49|49|0|||TESTO|1|||R|1/22/2023
Y11624981|8|49|49|0|||TESTO|1|||R|1/22/2023
Y06234912|6|299.1|299.1|0|||SGBAS|1|||R|1/22/2023
Y06234912|7|144.89|144.89|0|||SBE|1|||R|1/22/2023
Y06234912|8|109.87|109.87|0|||GODB|1|||R|1/22/2023
Y06234912|9|4.61|4.61|0|||REPL|1|||R|1/22/2023
Y06234912|10|40.53|40.53|0|||CRMCO|1|||R|1/22/2023
Y06211642|6|331.52|331.52|0|||SGSTD|1|||R|1/22/2023
Y06211642|7|149.35|149.35|0|||SBE|1|||R|1/22/2023
Y06211642|8|113.25|113.25|0|||GODB|1|||R|1/22/2023
Y06211642|9|87.2|87.2|0|||REPM|1|||R|1/22/2023
Y06211642|10|128.88|128.88|0|||PGMOB|1|||R|1/22/2023
Y06211642|11|76.5|76.5|0|||CRMEM|1|||R|1/22/2023
Y06211642|12|41.8|41.8|0|||CRMCO|1|||R|1/22/2023
Y06211642|13|70.5|70.5|0|||CRMSM|1|||R|1/22/2023
Y06211642|15|100|100|0|||VIS|2|||R|1/22/2023
Y06211642|16|30|30|0|||HOMEB|1|||R|1/22/2023
Y06211642|17|550|550|0|||LSE|1|||R|1/22/2023
